well_plate,ENSG,var_comp,perc_var_comp,pass_percvar,wp_comp_kruskal_gaussccd_adj,pass_gauss,perc_var_rng_wilcoxon_p_adj,pass_percvar_rng,ccd_comp,nonccd_comp,wp_prev_ccd,gene_name
A01_55185977,ENSG00000158321,0.001229994,0.256148908,TRUE,0.216253265,FALSE,3.48E-07,FALSE,FALSE,TRUE,FALSE,AUTS2
A01_55195978,ENSG00000136108,0.000985538,0.223495109,TRUE,0.005797554,TRUE,2.13E-146,TRUE,TRUE,FALSE,FALSE,CKAP2
A01_55215982,ENSG00000138347,0.003029872,0.150357623,TRUE,0.00603084,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,MYPN
A01_55225983,ENSG00000111605,0.004849099,0.11515402,FALSE,0.457397978,FALSE,1.18E-71,TRUE,FALSE,TRUE,FALSE,CPSF6
A01_55235979,ENSG00000106012,0.000972253,0.574469984,TRUE,6.36E-15,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,IQCE
A01_55245981,ENSG00000168159,0.006087032,0.414631649,TRUE,4.30E-09,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,RNF187
A01_55365987,ENSG00000214212,0.000265637,0.114678832,FALSE,0.442006537,FALSE,9.68E-34,TRUE,FALSE,TRUE,FALSE,C19orf38
A01_55375988,ENSG00000166347,8.96E-06,0.098905071,FALSE,0.154172281,FALSE,1.65E-128,TRUE,FALSE,TRUE,FALSE,CYB5A
A01_55395990,ENSG00000180822,0.000104157,0.09434467,FALSE,0.042213602,TRUE,6.90E-20,TRUE,FALSE,TRUE,FALSE,PSMG4
A01_55405991,ENSG00000128422,0.006633499,0.277525931,TRUE,1.11E-05,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,KRT17
A01_6719,ENSG00000196839,0.002086866,0.109657087,FALSE,0.47727735,FALSE,9.33E-163,TRUE,FALSE,TRUE,FALSE,ADA
A01_6736,ENSG00000101115,1.55E-06,0.221148849,TRUE,0.000104818,TRUE,2.55E-164,TRUE,TRUE,FALSE,FALSE,SALL4
A02_55185977,ENSG00000189060,0.024857012,0.268116397,TRUE,0.001797495,TRUE,8.56E-164,TRUE,TRUE,FALSE,TRUE,H1F0
A02_55205980,ENSG00000118292,4.24E-05,0.079753861,FALSE,0.756436722,FALSE,7.00E-52,TRUE,FALSE,TRUE,FALSE,C1orf54
A02_55225983,ENSG00000138614,0.00328864,0.127299886,FALSE,0.012267009,TRUE,2.95E-164,TRUE,FALSE,TRUE,FALSE,INTS14
A02_55235979,ENSG00000163644,0.000217159,0.162089062,TRUE,0.213224134,FALSE,3.43E-164,TRUE,FALSE,TRUE,FALSE,PPM1K
A02_55245981,ENSG00000111912,0.001000287,0.065964686,FALSE,0.008576354,TRUE,5.36E-84,TRUE,FALSE,TRUE,FALSE,NCOA7
A02_55335984,ENSG00000100744,0.000565161,0.186777731,TRUE,0.32525172,FALSE,4.80E-161,TRUE,FALSE,TRUE,FALSE,GSKIP
A02_55345985,ENSG00000171421,6.88E-05,0.10591898,FALSE,0.061689719,FALSE,0.218198701,FALSE,FALSE,TRUE,FALSE,MRPL36
A02_55355986,ENSG00000167065,0.097174475,0.973731813,TRUE,1.70E-35,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,DUSP18
A02_55365987,ENSG00000165156,0.000386658,0.143955221,TRUE,0.46135811,FALSE,1.67E-83,TRUE,FALSE,TRUE,FALSE,ZHX1
A02_55375988,ENSG00000213638,5.31E-05,0.075871474,FALSE,0.22415739,FALSE,2.68E-17,TRUE,FALSE,TRUE,FALSE,ADAT3
A02_55385989,ENSG00000105372,2.24E-05,0.141614366,TRUE,0.031781752,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,RPS19
A02_55405991,ENSG00000177311,0.000287345,0.076362481,FALSE,0.607894161,FALSE,3.07E-156,FALSE,FALSE,TRUE,FALSE,ZBTB38
A02_6736,ENSG00000076201,0.000158424,0.110063846,FALSE,4.27E-06,TRUE,2.55E-164,TRUE,FALSE,TRUE,FALSE,PTPN23
A02_75846286,ENSG00000189221,2.99E-05,0.201955257,TRUE,0.353256621,FALSE,0.270715733,FALSE,FALSE,TRUE,FALSE,MAOA
A03_55185977,ENSG00000147231,0.000185215,0.049665547,FALSE,0.001717888,TRUE,2.55E-164,TRUE,FALSE,TRUE,FALSE,RADX
A03_55195978,ENSG00000143217,7.83E-05,0.054720107,FALSE,0.513676422,FALSE,4.90E-22,FALSE,FALSE,TRUE,FALSE,NECTIN4
A03_55205980,ENSG00000179104,0.000480955,0.209597826,TRUE,0.223341935,FALSE,4.14E-161,TRUE,FALSE,TRUE,FALSE,TMTC2
A03_55235979,ENSG00000197776,6.75E-05,0.076769528,FALSE,0.247014513,FALSE,2.78E-160,TRUE,FALSE,TRUE,FALSE,KLHDC1
A03_55345985,ENSG00000177352,0.001386253,0.120866233,FALSE,0.392097715,FALSE,3.46E-164,TRUE,FALSE,TRUE,FALSE,CCDC71
A03_55355986,ENSG00000166123,0.000434811,0.149753279,TRUE,0.196828641,FALSE,1.10E-68,TRUE,FALSE,TRUE,FALSE,GPT2
A03_55365987,ENSG00000108592,0.009282733,0.088944431,FALSE,0.021536828,TRUE,1.17E-146,FALSE,FALSE,TRUE,FALSE,FTSJ3
A03_55375988,ENSG00000183011,0.000119821,0.118140537,FALSE,0.304487175,FALSE,8.40E-164,TRUE,FALSE,TRUE,FALSE,NAA38
A03_55395990,ENSG00000127418,0.001745105,0.099257649,FALSE,0.039603514,TRUE,1.02E-162,TRUE,FALSE,TRUE,FALSE,FGFRL1
A03_6731,ENSG00000008311,9.15E-05,0.464092547,TRUE,7.91E-15,TRUE,2.55E-164,TRUE,TRUE,FALSE,FALSE,AASS
A03_75846286,ENSG00000138050,5.02E-05,0.3717353,TRUE,1.61E-08,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,THUMPD2
A04_55185977,ENSG00000147256,7.77E-05,0.324604979,TRUE,0.001036974,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,ARHGAP36
A04_55195978,ENSG00000116031,2.62E-05,0.062812296,FALSE,0.334552198,FALSE,0.044499224,FALSE,FALSE,TRUE,FALSE,CD207
A04_55205980,ENSG00000120278,0.000618175,0.231281225,TRUE,0.050145561,FALSE,2.55E-164,TRUE,FALSE,TRUE,TRUE,PLEKHG1
A04_55215982,ENSG00000176928,0.000168249,0.159975354,TRUE,0.010664513,TRUE,2.56E-164,TRUE,TRUE,FALSE,FALSE,GCNT4
A04_55225983,ENSG00000078328,0.001522474,0.145801918,TRUE,0.203160144,FALSE,3.25E-119,TRUE,FALSE,TRUE,FALSE,RBFOX1
A04_55235979,ENSG00000147874,0.000455519,0.24480665,TRUE,0.039603514,TRUE,2.61E-162,TRUE,TRUE,FALSE,FALSE,HAUS6
A04_55245981,ENSG00000064933,0.000537259,0.148226978,TRUE,0.016671758,TRUE,4.14E-164,TRUE,TRUE,FALSE,FALSE,PMS1
A04_55335984,ENSG00000096968,0.000649497,0.110763449,FALSE,0.734869188,FALSE,1.29E-74,TRUE,FALSE,TRUE,FALSE,JAK2
A04_55345985,ENSG00000179918,0.001011468,0.092426009,FALSE,0.008188708,TRUE,0.00034729,TRUE,FALSE,TRUE,FALSE,SEPHS2
A04_55355986,ENSG00000181513,0.001374085,0.125655648,FALSE,0.001301165,TRUE,2.55E-164,TRUE,FALSE,TRUE,FALSE,ACBD4
A04_55375988,ENSG00000116793,6.83E-05,0.207221874,TRUE,0.107729874,FALSE,2.35E-161,TRUE,FALSE,TRUE,FALSE,PHTF1
A04_55395990,ENSG00000158125,0.000636712,0.19904828,TRUE,0.002255447,TRUE,3.61E-163,TRUE,TRUE,FALSE,TRUE,XDH
A04_55405991,ENSG00000073578,0.000185019,0.04544524,FALSE,0.021618442,TRUE,2.79E-31,TRUE,FALSE,TRUE,FALSE,SDHA
A04_75836284,ENSG00000136404,9.16E-06,0.117704603,FALSE,0.618000519,FALSE,8.93E-164,TRUE,FALSE,TRUE,FALSE,TM6SF1
A05_55185977,ENSG00000121152,0.000664625,0.161109221,TRUE,0.073229104,FALSE,8.78E-164,TRUE,FALSE,TRUE,TRUE,NCAPH
A05_55195978,ENSG00000136114,1.87E-05,0.064602489,FALSE,0.770879046,FALSE,5.17E-122,TRUE,FALSE,TRUE,FALSE,THSD1
A05_55205980,ENSG00000100479,0.000348007,0.076786335,FALSE,0.299535775,FALSE,1.40E-113,FALSE,FALSE,TRUE,FALSE,POLE2
A05_55215982,ENSG00000041802,0.005170603,0.082352297,FALSE,0.324933128,FALSE,4.20E-162,TRUE,FALSE,TRUE,FALSE,LSG1
A05_55225983,ENSG00000152229,0.000960088,0.105297955,FALSE,0.022092693,TRUE,1.19E-107,TRUE,FALSE,TRUE,FALSE,PSTPIP2
A05_55235979,ENSG00000187607,6.86E-05,0.143964074,TRUE,0.210240452,FALSE,3.97E-131,TRUE,FALSE,TRUE,TRUE,ZNF286A
A05_55335984,ENSG00000006704,0.00068892,0.231658682,TRUE,0.003810011,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,GTF2IRD1
A05_55345985,ENSG00000211450,0.001394424,0.178671237,TRUE,0.098323044,FALSE,2.60E-162,TRUE,FALSE,TRUE,FALSE,SELENOH
A05_55355986,ENSG00000158480,0.000388128,0.147100819,TRUE,0.121835218,FALSE,1.99E-76,TRUE,FALSE,TRUE,FALSE,SPATA2
A05_55365987,ENSG00000082482,0.00036123,0.080353664,FALSE,0.05654692,FALSE,7.81E-155,TRUE,FALSE,TRUE,FALSE,KCNK2
A05_55375988,ENSG00000134602,0.004470135,0.333215245,TRUE,5.54E-05,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,STK26
A05_55385989,ENSG00000135119,0.000142809,0.144383587,TRUE,0.000689438,TRUE,3.67E-164,TRUE,TRUE,FALSE,TRUE,RNFT2
A05_55395990,ENSG00000241484,0.000695379,0.217146567,TRUE,7.99E-05,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,ARHGAP8
A05_55405991,ENSG00000108602,0.000315598,0.140759828,TRUE,0.011822614,TRUE,7.25E-161,TRUE,TRUE,FALSE,TRUE,ALDH3A1
A05_6717,ENSG00000053702,0.00170709,0.166375817,TRUE,0.151562759,FALSE,2.55E-164,TRUE,FALSE,TRUE,FALSE,NRIP2
A05_6718,ENSG00000139344,0.000286195,0.037912768,FALSE,0.150001703,FALSE,2.55E-164,TRUE,FALSE,TRUE,FALSE,AMDHD1
A05_6736,ENSG00000101290,1.58E-05,0.160945485,TRUE,0.291591706,FALSE,6.93E-164,TRUE,FALSE,TRUE,FALSE,CDS2
A06_55195978,ENSG00000157103,1.71E-05,0.039552922,FALSE,0.542016373,FALSE,0.00383659,TRUE,FALSE,TRUE,FALSE,SLC6A1
A06_55205980,ENSG00000157191,4.74E-05,0.066291361,FALSE,0.124947022,FALSE,4.63E-84,TRUE,FALSE,TRUE,FALSE,NECAP2
A06_55215982,ENSG00000180104,5.42E-05,0.166775723,TRUE,0.077320528,FALSE,2.55E-164,TRUE,FALSE,TRUE,FALSE,EXOC3
A06_55225983,ENSG00000110104,0.010233322,0.14611822,TRUE,0.106121524,FALSE,1.63E-98,TRUE,FALSE,TRUE,FALSE,CCDC86
A06_55235979,ENSG00000124813,5.88E-05,0.173311929,TRUE,0.107948595,FALSE,2.89E-39,TRUE,FALSE,TRUE,FALSE,RUNX2
A06_55245981,ENSG00000077549,0.001199026,0.027582944,FALSE,0.790529807,FALSE,2.51E-34,TRUE,FALSE,TRUE,FALSE,CAPZB
A06_55335984,ENSG00000141506,0.00013342,0.204137415,TRUE,0.064878673,FALSE,1.39E-163,TRUE,FALSE,TRUE,FALSE,PIK3R5
A06_55345985,ENSG00000274349,0.000215888,0.101540068,FALSE,0.042907452,TRUE,7.55E-80,TRUE,FALSE,TRUE,FALSE,ZNF658
A06_55355986,ENSG00000185507,0.000150225,0.151803072,TRUE,0.071673096,FALSE,1.10E-130,TRUE,FALSE,TRUE,FALSE,IRF7
A06_55375988,ENSG00000161956,0.000259446,0.2911428,TRUE,0.335343957,FALSE,2.55E-164,TRUE,FALSE,TRUE,FALSE,SENP3
A06_55395990,ENSG00000160539,5.03E-05,0.104046151,FALSE,0.749004303,FALSE,9.12E-66,TRUE,FALSE,TRUE,FALSE,PLPP7
A06_55405991,ENSG00000122642,0.000377207,0.132063698,FALSE,0.002704191,TRUE,1.94E-163,TRUE,FALSE,TRUE,FALSE,FKBP9
A06_6717,ENSG00000111615,4.24E-05,0.09747329,FALSE,0.186140935,FALSE,4.41E-164,TRUE,FALSE,TRUE,FALSE,KRR1
A06_75846286,ENSG00000197712,0.000198942,0.131343658,FALSE,0.408493174,FALSE,1.92E-74,TRUE,FALSE,TRUE,FALSE,FAM114A1
A07_55195978,ENSG00000213853,0.000140598,0.091890647,FALSE,0.839602669,FALSE,2.18E-33,FALSE,FALSE,TRUE,FALSE,EMP2
A07_55205980,ENSG00000162396,4.90E-06,0.131369918,FALSE,0.604733686,FALSE,2.21E-159,TRUE,FALSE,TRUE,FALSE,PARS2
A07_55215982,ENSG00000159335,0.003692055,0.112334554,FALSE,0.218756249,FALSE,0.000240359,TRUE,FALSE,TRUE,FALSE,PTMS
A07_55225983,ENSG00000112149,0.000177616,0.065660993,FALSE,0.41526462,FALSE,3.97E-19,TRUE,FALSE,TRUE,FALSE,CD83
A07_55235979,ENSG00000166263,6.92E-05,0.074177395,FALSE,0.940865452,FALSE,3.17E-75,FALSE,FALSE,TRUE,FALSE,STXBP4
A07_55245981,ENSG00000154079,0.000130901,0.088465027,FALSE,0.242469198,FALSE,1.13E-55,FALSE,FALSE,TRUE,FALSE,SDHAF4
A07_55345985,ENSG00000136866,0.000215898,0.186626439,TRUE,0.034396555,TRUE,2.55E-164,TRUE,TRUE,FALSE,FALSE,ZFP37
A07_55355986,ENSG00000139304,6.92E-05,0.175165048,TRUE,0.000304109,TRUE,2.49E-160,TRUE,TRUE,FALSE,FALSE,PTPRQ
A07_55365987,ENSG00000071889,0.001660198,0.16417001,TRUE,3.53E-05,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,FAM3A
A07_55375988,ENSG00000198517,8.81E-05,0.123411928,FALSE,0.163907227,FALSE,2.08E-126,TRUE,FALSE,TRUE,FALSE,MAFK
A07_55385989,ENSG00000174282,0.001180673,0.103072305,FALSE,0.597579709,FALSE,1,FALSE,FALSE,TRUE,FALSE,ZBTB4
A07_55395990,ENSG00000169297,0.000153827,0.144925502,TRUE,0.083049551,FALSE,1.25E-51,TRUE,FALSE,TRUE,FALSE,NR0B1
A07_55405991,ENSG00000069275,0.00145464,0.13096904,FALSE,0.003305573,TRUE,1.03E-161,TRUE,FALSE,TRUE,TRUE,NUCKS1
A07_6717,ENSG00000010704,8.64E-05,0.090285697,FALSE,0.124310207,FALSE,2.64E-92,TRUE,FALSE,TRUE,FALSE,HFE
A07_75836284,ENSG00000130635,0.000245244,0.135662674,FALSE,0.285450769,FALSE,1,FALSE,FALSE,TRUE,FALSE,COL5A1
A07_75846286,ENSG00000165730,0.000241029,0.13473138,FALSE,0.142114833,FALSE,6.22E-42,FALSE,FALSE,TRUE,FALSE,STOX1
A08_55185977,ENSG00000164120,0.000121366,0.097234109,FALSE,0.023592182,TRUE,3.79E-164,TRUE,FALSE,TRUE,TRUE,HPGD
A08_55195978,ENSG00000059758,0.000465712,0.149108447,TRUE,2.88E-05,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,CDK17
A08_55205980,ENSG00000181450,0.000456896,0.408801763,TRUE,1.90E-06,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,ZNF678
A08_55215982,ENSG00000061794,0.000649991,0.098113819,FALSE,0.061865832,FALSE,2.58E-143,TRUE,FALSE,TRUE,FALSE,MRPS35
A08_55225983,ENSG00000183044,0.001832674,0.024447051,FALSE,0.615235212,FALSE,5.99E-163,FALSE,FALSE,TRUE,FALSE,ABAT
A08_55235979,ENSG00000162302,0.000769465,0.11774413,FALSE,0.492729071,FALSE,5.10E-39,TRUE,FALSE,TRUE,FALSE,RPS6KA4
A08_55245981,ENSG00000011021,0.005301632,0.109127063,FALSE,0.867048738,FALSE,3.34E-164,TRUE,FALSE,TRUE,FALSE,CLCN6
A08_55335984,ENSG00000215114,0.00130431,0.08956186,FALSE,0.203782517,FALSE,0.130139286,FALSE,FALSE,TRUE,FALSE,UBXN2B
A08_55345985,ENSG00000181035,0.000671295,0.196515731,TRUE,0.184505997,FALSE,7.35E-164,TRUE,FALSE,TRUE,FALSE,SLC25A42
A08_55355986,ENSG00000113558,0.001043675,0.094713514,FALSE,0.191935958,FALSE,1.57E-142,TRUE,FALSE,TRUE,FALSE,SKP1
A08_55375988,ENSG00000158615,0.000124811,0.138720062,FALSE,0.032614565,TRUE,4.18E-162,TRUE,FALSE,TRUE,FALSE,PPP1R15B
A08_55385989,ENSG00000071894,0.000746916,0.144109792,TRUE,0.010367046,TRUE,4.87E-138,TRUE,TRUE,FALSE,FALSE,CPSF1
A08_55395990,ENSG00000177990,0.001307216,0.245823792,TRUE,0.165567856,FALSE,3.54E-164,TRUE,FALSE,TRUE,FALSE,DPY19L2
A08_55405991,ENSG00000067365,0.000815076,0.338229473,TRUE,2.44E-10,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,METTL22
A08_6720,ENSG00000114346,0.0005201,0.092721967,FALSE,0.107526276,FALSE,2.19E-143,TRUE,FALSE,TRUE,FALSE,ECT2
A08_6725,ENSG00000058600,0.003831802,0.190200317,TRUE,0.615235212,FALSE,1.02E-156,TRUE,FALSE,TRUE,FALSE,POLR3E
A08_6745,ENSG00000188486,0.002354451,0.196018885,TRUE,0.046603309,TRUE,9.55E-164,TRUE,TRUE,FALSE,FALSE,H2AFX
A09_55185977,ENSG00000167380,0.00109728,0.187191006,TRUE,0.184598693,FALSE,5.45E-160,TRUE,FALSE,TRUE,TRUE,ZNF226
A09_55195978,ENSG00000135636,4.61E-05,0.091151519,FALSE,0.162106603,FALSE,3.71E-113,TRUE,FALSE,TRUE,FALSE,DYSF
A09_55205980,ENSG00000018869,2.67E-05,0.082952782,FALSE,0.302357884,FALSE,2.00E-44,TRUE,FALSE,TRUE,FALSE,ZNF582
A09_55215982,ENSG00000148737,0.001332504,0.176607745,TRUE,0.004863069,TRUE,3.32E-164,TRUE,TRUE,FALSE,TRUE,TCF7L2
A09_55235979,ENSG00000175931,2.27E-05,0.132071583,FALSE,0.732973499,FALSE,8.16E-157,TRUE,FALSE,TRUE,FALSE,UBE2O
A09_55335984,ENSG00000104967,0.000257328,0.125550803,FALSE,0.135326209,FALSE,2.32E-37,TRUE,FALSE,TRUE,FALSE,NOVA2
A09_55345985,ENSG00000077463,5.91E-05,0.204916772,TRUE,0.094571117,FALSE,8.26E-157,TRUE,FALSE,TRUE,FALSE,SIRT6
A09_55365987,ENSG00000164941,0.004203385,0.298016526,TRUE,6.44E-06,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,INTS8
A09_55385989,ENSG00000259120,0.004174234,0.447993822,TRUE,4.04E-08,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,SMIM6
A09_55395990,ENSG00000105176,0.000357345,0.306777219,TRUE,0.115675245,FALSE,2.55E-164,TRUE,FALSE,TRUE,FALSE,URI1
A09_55405991,ENSG00000172262,0.000497959,0.094484637,FALSE,0.094030682,FALSE,2.97E-119,TRUE,FALSE,TRUE,FALSE,ZNF131
A09_75836284,ENSG00000103876,1.10E-05,0.25937857,TRUE,1.43E-05,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,FAH
A10_55195978,ENSG00000118194,0.003112207,0.150718688,TRUE,0.189484971,FALSE,3.14E-164,TRUE,FALSE,TRUE,FALSE,TNNT2
A10_55205980,ENSG00000145990,0.00066642,0.050498279,FALSE,0.252056337,FALSE,1.24E-118,FALSE,FALSE,TRUE,FALSE,GFOD1
A10_55215982,ENSG00000139132,0.000465606,0.128883943,FALSE,0.492129009,FALSE,5.69E-162,TRUE,FALSE,TRUE,FALSE,FGD4
A10_55235979,ENSG00000156675,0.000215174,0.191930705,TRUE,0.015312237,TRUE,3.02E-164,TRUE,TRUE,FALSE,TRUE,RAB11FIP1
A10_55335984,ENSG00000175573,0.006715392,0.135914826,FALSE,0.021050363,TRUE,7.44E-160,TRUE,FALSE,TRUE,TRUE,C11orf68
A10_55355986,ENSG00000105393,0.000117885,0.202210081,TRUE,0.008605658,TRUE,4.37E-164,TRUE,TRUE,FALSE,FALSE,BABAM1
A10_55375988,ENSG00000137947,0.004103174,0.104239107,FALSE,0.121793813,FALSE,8.77E-05,TRUE,FALSE,TRUE,FALSE,GTF2B
A10_55385989,ENSG00000166816,0.000125967,0.146495323,TRUE,0.005725616,TRUE,4.01E-150,TRUE,TRUE,FALSE,FALSE,LDHD
A10_55395990,ENSG00000142197,0.000743027,0.211227469,TRUE,0.003826305,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,DOP1B
A10_55405991,ENSG00000167964,0.000249294,0.049217386,FALSE,8.23E-05,TRUE,7.64E-164,TRUE,FALSE,TRUE,FALSE,RAB26
A10_6722,ENSG00000158161,0.000297761,0.218532114,TRUE,0.52684747,FALSE,2.55E-164,TRUE,FALSE,TRUE,FALSE,EYA3
A10_75836284,ENSG00000277791,8.54E-05,0.224357238,TRUE,0.00080132,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,PSMB3
A11_55185977,ENSG00000115165,0.000752664,0.301228029,TRUE,0.526070266,FALSE,2.07E-102,TRUE,FALSE,TRUE,FALSE,CYTIP
A11_55195978,ENSG00000115539,0.002300423,0.075311729,FALSE,0.81764054,FALSE,7.66E-19,FALSE,FALSE,TRUE,FALSE,PDCL3
A11_55205980,ENSG00000075218,0.000391732,0.261604135,TRUE,1.36E-07,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,GTSE1
A11_55215982,ENSG00000108578,0.002723909,0.049782875,FALSE,0.258160533,FALSE,2.98E-164,FALSE,FALSE,TRUE,FALSE,BLMH
A11_55245981,ENSG00000123607,0.001522108,0.193912175,TRUE,0.011419754,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,TTC21B
A11_55335984,ENSG00000122484,0.002520211,0.155766234,TRUE,0.121793813,FALSE,2.06E-96,TRUE,FALSE,TRUE,FALSE,RPAP2
A11_55345985,ENSG00000142552,0.000681062,0.131096412,FALSE,0.587655978,FALSE,8.52E-124,TRUE,FALSE,TRUE,FALSE,RCN3
A11_55355986,ENSG00000178982,0.000501468,0.102803646,FALSE,0.502100278,FALSE,1.78E-158,TRUE,FALSE,TRUE,FALSE,EIF3K
A11_55365987,ENSG00000203880,3.13E-05,0.100069001,FALSE,0.057273536,FALSE,3.57E-164,TRUE,FALSE,TRUE,FALSE,PCMTD2
A11_55395990,ENSG00000157259,0.000686515,0.221695815,TRUE,2.68E-07,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,GATAD1
A11_55405991,ENSG00000100196,0.001545175,0.185860229,TRUE,0.340002427,FALSE,2.55E-149,TRUE,FALSE,TRUE,FALSE,KDELR3
A11_6736,ENSG00000120694,0.0003978,0.203538674,TRUE,0.225440425,FALSE,2.56E-159,TRUE,FALSE,TRUE,FALSE,HSPH1
A11_75836284,ENSG00000174943,0.000428572,0.12577041,FALSE,0.012081891,TRUE,2.55E-164,TRUE,FALSE,TRUE,FALSE,KCTD13
A12_55185977,ENSG00000198898,0.000161718,0.243354422,TRUE,0.147604086,FALSE,1.34E-72,TRUE,FALSE,TRUE,FALSE,CAPZA2
A12_55195978,ENSG00000042493,0.018896423,0.551741263,TRUE,1.24E-20,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,CAPG
A12_55205980,ENSG00000125356,2.48E-05,0.112989905,FALSE,0.632866309,FALSE,0.000930878,TRUE,FALSE,TRUE,FALSE,NDUFA1
A12_55215982,ENSG00000083812,0.001989622,0.17931362,TRUE,0.76847508,FALSE,7.10E-164,TRUE,FALSE,TRUE,FALSE,ZNF324
A12_55225983,ENSG00000104889,0.000125135,0.040630557,FALSE,0.280511841,FALSE,4.76E-46,TRUE,FALSE,TRUE,FALSE,RNASEH2A
A12_55235979,ENSG00000136193,0.000358475,0.167487327,TRUE,0.0038475,TRUE,3.82E-161,TRUE,TRUE,FALSE,TRUE,SCRN1
A12_55335984,ENSG00000198848,0.001356515,0.113070826,FALSE,0.082780296,FALSE,6.24E-164,TRUE,FALSE,TRUE,FALSE,CES1
A12_55345985,ENSG00000088833,0.002902497,0.073593999,FALSE,0.098323044,FALSE,1.63E-31,FALSE,FALSE,TRUE,FALSE,NSFL1C
A12_55365987,ENSG00000097096,1.28E-05,0.099621499,FALSE,0.731479684,FALSE,9.02E-160,TRUE,FALSE,TRUE,FALSE,SYDE2
A12_55395990,ENSG00000160781,0.000113646,0.137086731,FALSE,0.007081997,TRUE,2.55E-164,TRUE,FALSE,TRUE,TRUE,PAQR6
A12_55405991,ENSG00000070770,0.000464342,0.104173044,FALSE,0.118958128,FALSE,5.99E-73,TRUE,FALSE,TRUE,FALSE,CSNK2A2
A12_6736,ENSG00000225830,1.00E-05,0.207673765,TRUE,0.005680489,TRUE,2.55E-164,TRUE,TRUE,FALSE,FALSE,ERCC6
B01_55185977,ENSG00000102057,0.001388376,0.434380277,TRUE,1.10E-06,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,KCND1
B01_55195978,ENSG00000156970,0.000230241,0.390788178,TRUE,6.58E-10,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,BUB1B
B01_55205980,ENSG00000132688,0.002204216,0.204997248,TRUE,0.455776516,FALSE,4.72E-158,TRUE,FALSE,TRUE,FALSE,NES
B01_55215982,ENSG00000182670,0.000148263,0.15515634,TRUE,0.569324079,FALSE,6.67E-109,TRUE,FALSE,TRUE,FALSE,TTC3
B01_55225983,ENSG00000180881,0.004070509,0.202706867,TRUE,0.366919259,FALSE,2.55E-164,TRUE,FALSE,TRUE,FALSE,CAPS2
B01_55235979,ENSG00000118939,0.000712452,0.068016866,FALSE,0.001998939,TRUE,6.09E-164,TRUE,FALSE,TRUE,FALSE,UCHL3
B01_55335984,ENSG00000170775,0.000365023,0.083971344,FALSE,0.631359505,FALSE,6.78E-146,TRUE,FALSE,TRUE,FALSE,GPR37
B01_55355986,ENSG00000128923,0.00085083,0.121479157,FALSE,0.024837682,TRUE,3.82E-127,TRUE,FALSE,TRUE,FALSE,MINDY2
B01_55365987,ENSG00000177732,0.000958675,0.073044639,FALSE,3.85E-07,TRUE,2.56E-164,TRUE,FALSE,TRUE,TRUE,SOX12
B01_55375988,ENSG00000143190,0.000136577,0.096008693,FALSE,0.098323044,FALSE,1.67E-32,TRUE,FALSE,TRUE,FALSE,POU2F1
B01_55405991,ENSG00000160211,0.000351619,0.153252475,TRUE,0.007562736,TRUE,3.53E-161,TRUE,TRUE,FALSE,FALSE,G6PD
B01_6722,ENSG00000067829,9.17E-05,0.206158707,TRUE,0.009589723,TRUE,2.55E-164,TRUE,TRUE,FALSE,FALSE,IDH3G
B01_6735,ENSG00000124762,0.002174732,0.227618691,TRUE,0.0851251,FALSE,3.14E-164,TRUE,FALSE,TRUE,FALSE,CDKN1A
B01_6736,ENSG00000109685,0.000167719,0.149264529,TRUE,0.000796288,TRUE,2.56E-164,TRUE,TRUE,FALSE,FALSE,NSD2
B02_55195978,ENSG00000127241,2.27E-05,0.115057406,FALSE,0.189484971,FALSE,3.81E-164,TRUE,FALSE,TRUE,FALSE,MASP1
B02_55215982,ENSG00000165732,0.009309395,0.17551061,TRUE,0.001854652,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,DDX21
