well_plate,ENSG,var_comp,perc_var_comp,pass_percvar,wp_comp_kruskal_gaussccd_adj,pass_gauss,ccd_comp,nonccd_comp,wp_prev_ccd,gene_name
B08_6736,ENSG00000100596,599.8962259,0.18898503,FALSE,2.87E-05,TRUE,FALSE,TRUE,FALSE,SPTLC2
B09_55185977,ENSG00000159882,22572.08047,0.182609867,FALSE,0.015670492,TRUE,FALSE,TRUE,FALSE,ZNF230
B09_55195978,ENSG00000186111,47847.65297,0.340078456,TRUE,1.19E-10,TRUE,TRUE,FALSE,FALSE,PIP5K1C
B09_55205980,ENSG00000182247,12453.26313,0.429607212,TRUE,1.02E-14,TRUE,TRUE,FALSE,TRUE,UBE2E2
B09_55215982,ENSG00000187479,94979.93239,0.360085522,TRUE,6.36E-16,TRUE,TRUE,FALSE,FALSE,C11orf96
B09_55225983,ENSG00000174177,44725.28258,0.042003193,FALSE,0.225692911,FALSE,FALSE,TRUE,FALSE,CTU2
B09_55235979,ENSG00000163348,27953.58785,0.373781326,TRUE,2.90E-23,TRUE,TRUE,FALSE,FALSE,PYGO2
B09_55245981,ENSG00000169228,87700.73876,0.21375572,FALSE,4.88E-08,TRUE,FALSE,TRUE,FALSE,RAB24
B09_55335984,ENSG00000196361,38897.06286,0.32780681,TRUE,2.07E-09,TRUE,TRUE,FALSE,FALSE,ELAVL3
B09_55345985,ENSG00000181274,337836.2628,0.464819126,TRUE,6.77E-23,TRUE,TRUE,FALSE,TRUE,FRAT2
B09_55355986,ENSG00000134258,123474.4812,0.223861183,FALSE,1.22E-08,TRUE,FALSE,TRUE,FALSE,VTCN1
B09_55365987,ENSG00000132530,14502.57919,0.337947676,TRUE,2.60E-18,TRUE,TRUE,FALSE,TRUE,XAF1
B09_55375988,ENSG00000110031,230670.5098,0.111058792,FALSE,0.082245477,FALSE,FALSE,TRUE,FALSE,LPXN
B09_55385989,ENSG00000254470,66627.2551,0.255424282,TRUE,1.63E-10,TRUE,TRUE,FALSE,FALSE,AP5B1
B09_55395990,ENSG00000186166,12176.26494,0.288901098,TRUE,3.10E-08,TRUE,TRUE,FALSE,FALSE,CCDC84
B09_55405991,ENSG00000154447,923832.0445,0.146949042,FALSE,9.99E-06,TRUE,FALSE,TRUE,FALSE,SH3RF1
B09_6720,ENSG00000119950,2144.32674,0.268434019,TRUE,0.000291619,TRUE,TRUE,FALSE,FALSE,MXI1
B09_6724,ENSG00000065518,11427.23028,0.180212304,FALSE,6.50E-05,TRUE,FALSE,TRUE,FALSE,NDUFB4
B10_55185977,ENSG00000143627,31776.58099,0.174423615,FALSE,0.002198008,TRUE,FALSE,TRUE,FALSE,PKLR
B10_55195978,ENSG00000100749,75691.22568,0.333057856,TRUE,3.59E-09,TRUE,TRUE,FALSE,FALSE,VRK1
B10_55205980,ENSG00000130544,107928.2504,0.213315858,FALSE,1.49E-07,TRUE,FALSE,TRUE,FALSE,ZNF557
B10_55215982,ENSG00000111300,105421.4846,0.249558701,TRUE,3.32E-09,TRUE,TRUE,FALSE,FALSE,NAA25
B10_55225983,ENSG00000187994,132712.2661,0.161312175,FALSE,3.20E-05,TRUE,FALSE,TRUE,FALSE,RINL
B10_55235979,ENSG00000155792,63368.53034,0.25198365,TRUE,3.20E-07,TRUE,TRUE,FALSE,FALSE,DEPTOR
B10_55245981,ENSG00000185811,482873.6026,0.34361735,TRUE,6.08E-11,TRUE,TRUE,FALSE,FALSE,IKZF1
B10_55335984,ENSG00000198356,10590.89643,0.415996694,TRUE,1.09E-12,TRUE,TRUE,FALSE,FALSE,GET3
B10_55345985,ENSG00000144908,9678.380779,0.237060484,FALSE,0.000145843,TRUE,FALSE,TRUE,FALSE,ALDH1L1
B10_55355986,ENSG00000174899,22583.32442,0.299574662,TRUE,3.65E-10,TRUE,TRUE,FALSE,FALSE,SLC66A1L
B10_55365987,ENSG00000130921,221449.1983,0.296991987,TRUE,6.35E-14,TRUE,TRUE,FALSE,FALSE,C12orf65
B10_55375988,ENSG00000163950,72553.43067,0.584248664,TRUE,2.40E-18,TRUE,TRUE,FALSE,TRUE,SLBP
B10_55385989,ENSG00000171988,13992.32857,0.310109704,TRUE,1.48E-13,TRUE,TRUE,FALSE,FALSE,JMJD1C
B10_55395990,ENSG00000179111,8751.881442,0.272739895,TRUE,8.84E-15,TRUE,TRUE,FALSE,FALSE,HES7
B10_55405991,ENSG00000212907,59501.1222,0.354941135,TRUE,1.54E-15,TRUE,TRUE,FALSE,FALSE,MT-ND4L
B10_6722,ENSG00000100297,6862.09019,0.438706959,TRUE,3.07E-23,TRUE,TRUE,FALSE,FALSE,MCM5
B10_75836284,ENSG00000007202,10651.85853,0.253225209,TRUE,9.07E-08,TRUE,TRUE,FALSE,FALSE,KIAA0100
B11_55185977,ENSG00000120071,3112.889179,0.258745939,TRUE,9.60E-06,TRUE,TRUE,FALSE,FALSE,KANSL1
B11_55195978,ENSG00000170345,167731.2724,0.344776012,TRUE,5.31E-16,TRUE,TRUE,FALSE,TRUE,FOS
B11_55205980,ENSG00000067225,467422.6658,0.084876043,FALSE,0.005199882,TRUE,FALSE,TRUE,FALSE,PKM
B11_55215982,ENSG00000107937,207960.9545,0.264484644,TRUE,9.92E-07,TRUE,TRUE,FALSE,FALSE,GTPBP4
B11_55225983,ENSG00000167674,4851143.675,0.202911463,FALSE,1.45E-08,TRUE,FALSE,TRUE,TRUE,HDGFL2
B11_55235979,ENSG00000186185,80771.83378,0.709125186,TRUE,1.35E-18,TRUE,TRUE,FALSE,TRUE,KIF18B
B11_55245981,ENSG00000112981,23636.38334,0.427679988,TRUE,2.07E-16,TRUE,TRUE,FALSE,FALSE,NME5
B11_55335984,ENSG00000176406,100002.7764,0.11899651,FALSE,0.024667654,TRUE,FALSE,TRUE,FALSE,RIMS2
B11_55345985,ENSG00000186871,772252.8693,0.199556336,FALSE,8.07E-06,TRUE,FALSE,TRUE,FALSE,ERCC6L
B11_55355986,ENSG00000160908,59252.17624,0.436536637,TRUE,2.02E-19,TRUE,TRUE,FALSE,TRUE,ZNF394
B11_55365987,ENSG00000120519,24670.28622,0.477636495,TRUE,1.46E-17,TRUE,TRUE,FALSE,TRUE,SLC10A7
B11_55375988,ENSG00000161835,14054.27268,0.209898523,FALSE,2.63E-05,TRUE,FALSE,TRUE,FALSE,GRASP
B11_55385989,ENSG00000254656,114079.0896,0.180266326,FALSE,0.001903846,TRUE,FALSE,TRUE,FALSE,RTL1
B11_55395990,ENSG00000164089,8771.096379,0.393205866,TRUE,1.10E-12,TRUE,TRUE,FALSE,TRUE,ETNPPL
B11_6721,ENSG00000101452,1377.890912,0.221119839,FALSE,0.003818997,TRUE,FALSE,TRUE,FALSE,DHX35
B11_75836284,ENSG00000182986,1145.959438,0.277858524,TRUE,1.01E-07,TRUE,TRUE,FALSE,FALSE,ZNF320
B12_55205980,ENSG00000177494,16889.8201,0.142594315,FALSE,0.00812544,TRUE,FALSE,TRUE,FALSE,ZBED2
B12_55215982,ENSG00000127328,1213625.001,0.218669532,FALSE,0.000224536,TRUE,FALSE,TRUE,FALSE,RAB3IP
B12_55235979,ENSG00000058085,16462.46089,0.26621758,TRUE,6.65E-05,TRUE,TRUE,FALSE,FALSE,LAMC2
B12_55245981,ENSG00000108590,2932.810051,0.305366836,TRUE,4.94E-11,TRUE,TRUE,FALSE,TRUE,MED31
B12_55355986,ENSG00000146463,419970.7693,0.466748016,TRUE,1.11E-12,TRUE,TRUE,FALSE,FALSE,ZMYM4
B12_55365987,ENSG00000126756,4529.756387,0.345583391,TRUE,1.55E-15,TRUE,TRUE,FALSE,TRUE,UXT
B12_55375988,ENSG00000046774,40989.96646,0.317296184,TRUE,4.51E-09,TRUE,TRUE,FALSE,FALSE,MAGEC2
B12_55385989,ENSG00000132405,15994.04594,0.370740763,TRUE,5.13E-07,TRUE,TRUE,FALSE,TRUE,TBC1D14
B12_6724,ENSG00000103202,624.3129202,0.2017719,FALSE,0.00032347,TRUE,FALSE,TRUE,FALSE,NME4
B12_75836284,ENSG00000069399,84914.73505,0.184461839,FALSE,8.97E-08,TRUE,FALSE,TRUE,TRUE,BCL3
C01_55185977,ENSG00000213190,93373.60074,0.125167111,FALSE,0.013838115,TRUE,FALSE,TRUE,FALSE,MLLT11
C01_55205980,ENSG00000184661,5663.605907,0.540848329,TRUE,1.02E-21,TRUE,TRUE,FALSE,TRUE,CDCA2
C01_55215982,ENSG00000169919,5138.53498,0.184279713,FALSE,2.86E-05,TRUE,FALSE,TRUE,FALSE,GUSB
C01_55225983,ENSG00000111011,314243.0966,0.290360232,TRUE,5.08E-13,TRUE,TRUE,FALSE,FALSE,RSRC2
C01_55235979,ENSG00000103479,70422.7225,0.21221934,FALSE,0.005473853,TRUE,FALSE,TRUE,TRUE,RBL2
C01_55245981,ENSG00000172594,176679.4349,0.213056882,FALSE,4.16E-07,TRUE,FALSE,TRUE,FALSE,SMPDL3A
C01_55335984,ENSG00000137804,675601.7781,0.434248347,TRUE,6.03E-19,TRUE,TRUE,FALSE,TRUE,NUSAP1
C01_55345985,ENSG00000176842,38830.58173,0.254140418,TRUE,1.73E-07,TRUE,TRUE,FALSE,FALSE,IRX5
C01_55355986,ENSG00000129007,806414.2145,0.325972654,TRUE,3.44E-12,TRUE,TRUE,FALSE,TRUE,CALML4
C01_55365987,ENSG00000112576,49481.38838,0.283996331,TRUE,3.03E-09,TRUE,TRUE,FALSE,FALSE,CCND3
C01_55375988,ENSG00000155393,5093.480775,0.32688385,TRUE,9.51E-07,TRUE,TRUE,FALSE,FALSE,HEATR3
C01_55385989,ENSG00000183248,462429.0295,0.32544169,TRUE,2.35E-13,TRUE,TRUE,FALSE,FALSE,PRR36
C01_55395990,ENSG00000168505,99766.26428,0.445840711,TRUE,1.90E-16,TRUE,TRUE,FALSE,TRUE,GBX2
C01_55405991,ENSG00000100097,1372167.642,0.157909039,FALSE,2.07E-08,TRUE,FALSE,TRUE,FALSE,LGALS1
C01_6718,ENSG00000131747,301686.4491,0.405933966,TRUE,4.45E-14,TRUE,TRUE,FALSE,FALSE,TOP2A
C01_6720,ENSG00000122882,25937.82207,0.285182967,TRUE,1.67E-06,TRUE,TRUE,FALSE,FALSE,ECD
C01_75836284,ENSG00000129351,1273127.171,0.245785975,TRUE,4.79E-07,TRUE,TRUE,FALSE,FALSE,ILF3
C02_55185977,ENSG00000129460,322046.3751,0.259383429,TRUE,3.06E-05,TRUE,TRUE,FALSE,FALSE,NGDN
C02_55195978,ENSG00000131591,242192.2786,0.265155919,TRUE,3.40E-06,TRUE,TRUE,FALSE,FALSE,C1orf159
C02_55205980,ENSG00000117054,56983.0106,0.354339651,TRUE,3.31E-16,TRUE,TRUE,FALSE,FALSE,ACADM
C02_55215982,ENSG00000077458,35446.88778,0.403571886,TRUE,3.47E-21,TRUE,TRUE,FALSE,FALSE,FAM76B
C02_55225983,ENSG00000119541,32305.28317,0.218421209,FALSE,4.22E-10,TRUE,FALSE,TRUE,FALSE,VPS4B
C02_55335984,ENSG00000185477,188151.9719,0.290594274,TRUE,3.52E-12,TRUE,TRUE,FALSE,FALSE,GPRIN3
C02_55355986,ENSG00000154309,7491.483823,0.41424193,TRUE,5.32E-15,TRUE,TRUE,FALSE,FALSE,DISP1
C02_55365987,ENSG00000185745,7038.696374,0.228209918,FALSE,2.02E-07,TRUE,FALSE,TRUE,FALSE,IFIT1
C02_55375988,ENSG00000149806,134998.6298,0.224888659,FALSE,7.37E-09,TRUE,FALSE,TRUE,FALSE,FAU
C02_55385989,ENSG00000164853,2504.479284,0.348099994,TRUE,1.33E-15,TRUE,TRUE,FALSE,FALSE,UNCX
C02_55405991,ENSG00000146701,113010.229,0.102433121,FALSE,0.000849,TRUE,FALSE,TRUE,FALSE,MDH2
C02_6720,ENSG00000147874,28072.33304,0.283116105,TRUE,1.97E-08,TRUE,TRUE,FALSE,FALSE,HAUS6
C02_6724,ENSG00000163002,139573.7738,0.236912275,FALSE,6.60E-07,TRUE,FALSE,TRUE,FALSE,NUP35
C02_75836284,ENSG00000122952,64103.47898,0.350282657,TRUE,1.22E-09,TRUE,TRUE,FALSE,FALSE,ZWINT
C03_55185977,ENSG00000162772,17605.7235,0.3957315,TRUE,1.60E-09,TRUE,TRUE,FALSE,TRUE,ATF3
C03_55215982,ENSG00000090316,14134.10432,0.336175828,TRUE,3.33E-10,TRUE,TRUE,FALSE,TRUE,MAEA
C03_55225983,ENSG00000105819,80111.09626,0.170998987,FALSE,1.43E-06,TRUE,FALSE,TRUE,FALSE,PMPCB
C03_55245981,ENSG00000106636,174919.0537,0.172419264,FALSE,0.014646594,TRUE,FALSE,TRUE,FALSE,YKT6
C03_55335984,ENSG00000113240,101703.3855,0.220217743,FALSE,4.71E-08,TRUE,FALSE,TRUE,FALSE,CLK4
C03_55345985,ENSG00000102543,4672.114217,0.372671922,TRUE,2.16E-14,TRUE,TRUE,FALSE,FALSE,CDADC1
C03_55355986,ENSG00000146950,618995.4632,0.286708671,TRUE,6.72E-13,TRUE,TRUE,FALSE,FALSE,SHROOM2
C03_55365987,ENSG00000100065,237098.0079,0.270904279,TRUE,1.21E-09,TRUE,TRUE,FALSE,FALSE,CARD10
C03_55385989,ENSG00000129038,39328.86092,0.22839445,FALSE,9.56E-09,TRUE,FALSE,TRUE,FALSE,LOXL1
C03_55395990,ENSG00000100146,9887.529656,0.294149135,TRUE,1.64E-16,TRUE,TRUE,FALSE,TRUE,SOX10
C03_55405991,ENSG00000163607,598323.7217,0.150391377,FALSE,0.000112041,TRUE,FALSE,TRUE,FALSE,GTPBP8
C03_6720,ENSG00000141552,3909.498232,0.180236954,FALSE,0.003229303,TRUE,FALSE,TRUE,FALSE,ANAPC11
C03_6724,ENSG00000041880,2403.009015,0.338510995,TRUE,4.17E-08,TRUE,TRUE,FALSE,FALSE,PARP3
C03_75836284,ENSG00000069011,4385.986228,0.403842225,TRUE,3.72E-09,TRUE,TRUE,FALSE,TRUE,PITX1
C03_75846286,ENSG00000060718,9350.693894,0.199944171,FALSE,3.36E-07,TRUE,FALSE,TRUE,TRUE,COL11A1
C04_55185977,ENSG00000163565,83752.89522,0.189421916,FALSE,0.002003913,TRUE,FALSE,TRUE,FALSE,IFI16
C04_55195978,ENSG00000050165,165788.7433,0.274256082,TRUE,4.50E-05,TRUE,TRUE,FALSE,FALSE,DKK3
C04_55205980,ENSG00000117148,6136.272989,0.166817964,FALSE,1.07E-08,TRUE,FALSE,TRUE,FALSE,ACTL8
C04_55215982,ENSG00000133731,179993.625,0.2816448,TRUE,2.97E-05,TRUE,TRUE,FALSE,FALSE,IMPA1
C04_55225983,ENSG00000164190,4090.72007,0.3260575,TRUE,3.93E-14,TRUE,TRUE,FALSE,TRUE,NIPBL
C04_55245981,ENSG00000096060,26311.27771,0.303045234,TRUE,1.04E-10,TRUE,TRUE,FALSE,FALSE,FKBP5
C04_55335984,ENSG00000161800,213920.1372,0.65532508,TRUE,4.00E-19,TRUE,TRUE,FALSE,TRUE,RACGAP1
C04_55345985,ENSG00000105486,200699.6547,0.31262197,TRUE,2.50E-16,TRUE,TRUE,FALSE,FALSE,LIG1
C04_55355986,ENSG00000095777,63019.10269,0.229882189,FALSE,1.08E-10,TRUE,FALSE,TRUE,FALSE,MYO3A
C04_55375988,ENSG00000178498,29311.71471,0.318017636,TRUE,1.19E-13,TRUE,TRUE,FALSE,TRUE,DTX3
C04_55385989,ENSG00000144554,478092.5206,0.348183542,TRUE,1.20E-13,TRUE,TRUE,FALSE,FALSE,FANCD2
C04_55395990,ENSG00000125484,46754.85089,0.41334112,TRUE,1.06E-23,TRUE,TRUE,FALSE,FALSE,GTF3C4
C04_55405991,ENSG00000072571,357010.634,0.539426725,TRUE,1.88E-30,TRUE,TRUE,FALSE,TRUE,HMMR
C04_6724,ENSG00000137513,12484.90744,0.169768811,FALSE,0.099059063,FALSE,FALSE,TRUE,FALSE,NARS2
C04_6736,ENSG00000134684,5208.5503,0.222238358,FALSE,0.000784062,TRUE,FALSE,TRUE,FALSE,YARS
C04_75836284,ENSG00000276045,9075.289756,0.198596961,FALSE,0.000730247,TRUE,FALSE,TRUE,FALSE,ORAI1
C05_55185977,ENSG00000095261,50900.85297,0.29419271,TRUE,2.26E-06,TRUE,TRUE,FALSE,FALSE,PSMD5
C05_55205980,ENSG00000110092,40137.2299,0.199280413,FALSE,0.00395698,TRUE,FALSE,TRUE,FALSE,CCND1
C05_55215982,ENSG00000177646,39656.56965,0.18008021,FALSE,4.41E-06,TRUE,FALSE,TRUE,FALSE,ACAD9
C05_55225983,ENSG00000130244,482589.4831,0.21729052,FALSE,4.59E-06,TRUE,FALSE,TRUE,FALSE,FAM98C
C05_55235979,ENSG00000136813,15850.30219,0.319618937,TRUE,4.48E-08,TRUE,TRUE,FALSE,FALSE,ECPAS
C05_55345985,ENSG00000100271,61283.56245,0.28516954,TRUE,2.68E-14,TRUE,TRUE,FALSE,FALSE,TTLL1
C05_55355986,ENSG00000117724,53627.61018,0.772306848,TRUE,1.21E-23,TRUE,TRUE,FALSE,TRUE,CENPF
C05_55365987,ENSG00000198142,59299.99418,0.161069474,FALSE,1.61E-05,TRUE,FALSE,TRUE,FALSE,SOWAHC
C05_55385989,ENSG00000156510,2354603.543,0.108841433,FALSE,0.020502188,TRUE,FALSE,TRUE,FALSE,HKDC1
C05_55395990,ENSG00000129422,19398.91168,0.376433454,TRUE,6.44E-23,TRUE,TRUE,FALSE,FALSE,MTUS1
C05_55405991,ENSG00000183963,761216.8204,0.411034188,TRUE,1.60E-21,TRUE,TRUE,FALSE,TRUE,SMTN
C05_6719,ENSG00000261236,31294.96764,0.22759631,FALSE,3.56E-08,TRUE,FALSE,TRUE,FALSE,BOP1
C05_6720,ENSG00000124207,38704.68248,0.223606464,FALSE,0.010198166,TRUE,FALSE,TRUE,FALSE,CSE1L
C05_6724,ENSG00000151611,115527.5711,0.300138671,TRUE,6.25E-08,TRUE,TRUE,FALSE,FALSE,MMAA
C06_55185977,ENSG00000240972,152151.5623,0.176832917,FALSE,0.00125868,TRUE,FALSE,TRUE,FALSE,MIF
C06_55225983,ENSG00000153066,1063434.56,0.156713832,FALSE,5.90E-06,TRUE,FALSE,TRUE,FALSE,TXNDC11
C06_55345985,ENSG00000142634,12723.88489,0.111683659,FALSE,0.106380786,FALSE,FALSE,TRUE,FALSE,EFHD2
C06_55355986,ENSG00000131652,6481.356693,0.35996194,TRUE,4.13E-12,TRUE,TRUE,FALSE,FALSE,THOC6
C06_55365987,ENSG00000187866,159065.6482,0.286229705,TRUE,2.44E-16,TRUE,TRUE,FALSE,FALSE,FAM122A
C06_55385989,ENSG00000214517,238064.1989,0.35940751,TRUE,6.27E-10,TRUE,TRUE,FALSE,TRUE,PPME1
C06_55405991,ENSG00000131016,1753585.837,0.193650828,FALSE,8.76E-09,TRUE,FALSE,TRUE,FALSE,AKAP12
C06_6722,ENSG00000167548,18181.76658,0.448464594,TRUE,9.53E-16,TRUE,TRUE,FALSE,FALSE,KMT2D
C06_6736,ENSG00000172716,82.41242703,0.272056458,TRUE,6.31E-09,TRUE,TRUE,FALSE,FALSE,SLFN11
C06_75836284,ENSG00000137817,19860.27761,0.260103866,TRUE,1.56E-08,TRUE,TRUE,FALSE,TRUE,PARP6
C06_75846286,ENSG00000055208,29225.43272,0.131192897,FALSE,0.011393351,TRUE,FALSE,TRUE,FALSE,TAB2
C07_55185977,ENSG00000112319,7693.530886,0.310917936,TRUE,2.39E-05,TRUE,TRUE,FALSE,FALSE,EYA4
C07_55205980,ENSG00000105755,35994.87642,0.137464087,FALSE,0.003287676,TRUE,FALSE,TRUE,FALSE,ETHE1
C07_55215982,ENSG00000145692,276178.2494,0.244673191,TRUE,1.49E-09,TRUE,TRUE,FALSE,FALSE,BHMT
C07_55235979,ENSG00000167916,196869.1953,0.211459033,FALSE,0.004359034,TRUE,FALSE,TRUE,FALSE,KRT24
C07_55245981,ENSG00000123213,7290.071885,0.285082144,TRUE,1.19E-11,TRUE,TRUE,FALSE,FALSE,NLN
C07_55335984,ENSG00000107816,1064202.509,0.396539566,TRUE,1.12E-13,TRUE,TRUE,FALSE,FALSE,LZTS2
C07_55345985,ENSG00000125966,7872.276128,0.396199933,TRUE,4.02E-12,TRUE,TRUE,FALSE,FALSE,MMP24
C07_55355986,ENSG00000122035,4239.342485,0.301883878,TRUE,3.47E-06,TRUE,TRUE,FALSE,TRUE,RASL11A
C07_55365987,ENSG00000122787,14505.24795,0.385369525,TRUE,7.95E-20,TRUE,TRUE,FALSE,FALSE,AKR1D1
C07_55375988,ENSG00000165434,49209.75894,0.170331454,FALSE,7.16E-07,TRUE,FALSE,TRUE,FALSE,PGM2L1
C07_55385989,ENSG00000168306,84749.74221,0.183163889,FALSE,4.03E-06,TRUE,FALSE,TRUE,FALSE,ACOX2
C07_55395990,ENSG00000157764,389918.7193,0.130917063,FALSE,2.59E-06,TRUE,FALSE,TRUE,FALSE,BRAF
C07_55405991,ENSG00000084676,483385.1938,0.176161851,FALSE,7.72E-07,TRUE,FALSE,TRUE,FALSE,NCOA1
C07_6736,ENSG00000092853,2604.863263,0.518310105,TRUE,5.16E-16,TRUE,TRUE,FALSE,FALSE,CLSPN
C08_55185977,ENSG00000184867,13641.39868,0.301938677,TRUE,1.12E-05,TRUE,TRUE,FALSE,FALSE,ARMCX2
C08_55195978,ENSG00000181722,1756.906201,0.424086269,TRUE,2.16E-16,TRUE,TRUE,FALSE,TRUE,ZBTB20
C08_55205980,ENSG00000163638,223370.5212,0.230720287,FALSE,1.29E-07,TRUE,FALSE,TRUE,FALSE,ADAMTS9
C08_55215982,ENSG00000166343,75981.0679,0.284228475,TRUE,1.75E-05,TRUE,TRUE,FALSE,FALSE,MSS51
C08_55225983,ENSG00000177875,64236.38704,0.207366238,FALSE,6.46E-05,TRUE,FALSE,TRUE,FALSE,CCDC184
C08_55235979,ENSG00000164904,40614.57028,0.337759171,TRUE,3.17E-09,TRUE,TRUE,FALSE,TRUE,ALDH7A1
C08_55245981,ENSG00000110911,130271.0923,0.192771262,FALSE,2.99E-06,TRUE,FALSE,TRUE,FALSE,SLC11A2
C08_55335984,ENSG00000117266,238091.2635,0.127579791,FALSE,0.001450191,TRUE,FALSE,TRUE,FALSE,CDK18
C08_55345985,ENSG00000114646,2589.018771,0.316247963,TRUE,1.36E-11,TRUE,TRUE,FALSE,FALSE,CSPG5
C08_55365987,ENSG00000130340,22174.03815,0.223297001,FALSE,4.39E-09,TRUE,FALSE,TRUE,FALSE,SNX9
C08_55375988,ENSG00000063245,244436.3306,0.144234757,FALSE,1.06E-05,TRUE,FALSE,TRUE,FALSE,EPN1
C08_55395990,ENSG00000131931,7714.985632,0.388299384,TRUE,1.57E-17,TRUE,TRUE,FALSE,FALSE,THAP1
C08_55405991,ENSG00000065000,24010.26242,0.196868251,FALSE,1.70E-05,TRUE,FALSE,TRUE,FALSE,AP3D1
C09_55185977,ENSG00000064012,366893.2866,0.11822728,FALSE,0.000260716,TRUE,FALSE,TRUE,FALSE,CASP8
C09_55205980,ENSG00000108599,1078651.163,0.334921438,TRUE,5.43E-08,TRUE,TRUE,FALSE,TRUE,AKAP10
C09_55215982,ENSG00000121390,298675.0226,0.204400262,FALSE,2.62E-08,TRUE,FALSE,TRUE,FALSE,PSPC1
C09_55225983,ENSG00000182810,1455395.627,0.172129993,FALSE,0.000161959,TRUE,FALSE,TRUE,FALSE,DDX28
C09_55235979,ENSG00000146670,66416.79997,0.754113614,TRUE,1.90E-25,TRUE,TRUE,FALSE,TRUE,CDCA5
C09_55245981,ENSG00000081154,566381.2056,0.174303158,FALSE,0.000717243,TRUE,FALSE,TRUE,FALSE,PCNP
C09_55335984,ENSG00000164778,9403.495542,0.355079962,TRUE,4.50E-12,TRUE,TRUE,FALSE,FALSE,EN2
C09_55345985,ENSG00000138801,390919.3938,0.263814691,TRUE,2.18E-12,TRUE,TRUE,FALSE,TRUE,PAPSS1
C09_55365987,ENSG00000100554,25036.08186,0.336615067,TRUE,3.80E-16,TRUE,TRUE,FALSE,TRUE,ATP6V1D
C09_55385989,ENSG00000174607,520276.4785,0.189581162,FALSE,2.39E-06,TRUE,FALSE,TRUE,FALSE,UGT8
C09_55395990,ENSG00000130675,1531.141106,0.396186907,TRUE,4.47E-19,TRUE,TRUE,FALSE,TRUE,MNX1
C09_55405991,ENSG00000127990,215635.1286,0.251343227,TRUE,2.97E-10,TRUE,TRUE,FALSE,TRUE,SGCE
C09_6736,ENSG00000097007,143.2803345,0.326856441,TRUE,5.85E-11,TRUE,TRUE,FALSE,FALSE,ABL1
C10_55185977,ENSG00000106261,9912.864364,0.363608599,TRUE,6.89E-11,TRUE,TRUE,FALSE,TRUE,ZKSCAN1
C10_55205980,ENSG00000159263,87265.0373,0.458281654,TRUE,1.05E-10,TRUE,TRUE,FALSE,FALSE,SIM2
C10_55215982,ENSG00000168497,808720.1272,0.13143948,FALSE,0.000415533,TRUE,FALSE,TRUE,FALSE,CAVIN2
C10_55225983,ENSG00000134815,196432.3577,0.45564454,TRUE,1.54E-12,TRUE,TRUE,FALSE,FALSE,DHX34
C10_55235979,ENSG00000092621,1325202.424,0.205711073,FALSE,0.000688764,TRUE,FALSE,TRUE,FALSE,PHGDH
C10_55245981,ENSG00000184384,66208.38785,0.386588779,TRUE,1.73E-14,TRUE,TRUE,FALSE,FALSE,MAML2
C10_55345985,ENSG00000054654,142749.4553,0.399232809,TRUE,3.09E-18,TRUE,TRUE,FALSE,TRUE,SYNE2
C10_55355986,ENSG00000128951,13021.893,0.307522134,TRUE,2.50E-13,TRUE,TRUE,FALSE,FALSE,DUT
C10_55365987,ENSG00000198961,384556.219,0.234742273,FALSE,4.73E-09,TRUE,FALSE,TRUE,FALSE,PJA2
C10_55385989,ENSG00000138271,981749.1192,0.230509438,FALSE,1.26E-06,TRUE,FALSE,TRUE,FALSE,GPR87
C10_55405991,ENSG00000168411,80382.73653,0.381102778,TRUE,1.20E-21,TRUE,TRUE,FALSE,FALSE,RFWD3
C10_6717,ENSG00000163608,30656.21372,0.256559077,TRUE,3.98E-06,TRUE,TRUE,FALSE,FALSE,NEPRO
C10_6720,ENSG00000100401,112031.2285,0.143711509,FALSE,0.023033731,TRUE,FALSE,TRUE,FALSE,RANGAP1
C11_55195978,ENSG00000140105,6925.511486,0.195925981,FALSE,0.000161959,TRUE,FALSE,TRUE,FALSE,WARS
C11_55205980,ENSG00000198959,593927.18,0.163604843,FALSE,8.92E-06,TRUE,FALSE,TRUE,TRUE,TGM2
C11_55215982,ENSG00000172731,141699.0926,0.297551416,TRUE,7.64E-14,TRUE,TRUE,FALSE,FALSE,LRRC20
C11_55225983,ENSG00000166582,300674.1951,0.347336935,TRUE,5.60E-13,TRUE,TRUE,FALSE,TRUE,CENPV
C11_55235979,ENSG00000105220,588204.9417,0.26480232,TRUE,1.56E-08,TRUE,TRUE,FALSE,FALSE,GPI
C11_55355986,ENSG00000117000,11322.47782,0.36639476,TRUE,4.45E-17,TRUE,TRUE,FALSE,FALSE,RLF
C11_55365987,ENSG00000145391,34882.77066,0.390473753,TRUE,1.05E-09,TRUE,TRUE,FALSE,FALSE,SETD7
C11_55385989,ENSG00000158402,16246.81425,0.35401959,TRUE,3.50E-17,TRUE,TRUE,FALSE,FALSE,CDC25C
C11_55395990,ENSG00000185869,47674.36198,0.37356867,TRUE,2.70E-14,TRUE,TRUE,FALSE,FALSE,ZNF829
C11_55405991,ENSG00000170004,36390.09401,0.318014228,TRUE,2.53E-10,TRUE,TRUE,FALSE,FALSE,CHD3
C11_6736,ENSG00000083123,3762.474349,0.310075646,TRUE,6.24E-10,TRUE,TRUE,FALSE,FALSE,BCKDHB
