well_plate,ENSG,var_comp,perc_var_comp,pass_percvar,wp_comp_kruskal_gaussccd_adj,pass_gauss,perc_var_rng_wilcoxon_p_adj,pass_percvar_rng,mean_percvar_diff_from_random,pass_median_diff,ccd_comp,nonccd_comp,wp_prev_ccd,gene_name
C01_55335984,ENSG00000137804,0.029238388,0.413508419,TRUE,2.25E-14,TRUE,2.20E-162,TRUE,0.31629224,TRUE,TRUE,FALSE,TRUE,NUSAP1
C01_55345985,ENSG00000176842,8.96E-05,0.090548173,FALSE,0.81047696,FALSE,1319.878397,FALSE,-0.003801362,FALSE,FALSE,TRUE,FALSE,IRX5
C01_55355986,ENSG00000129007,0.000884225,0.15891422,TRUE,0.004991867,TRUE,3.24E-162,TRUE,0.063825898,TRUE,TRUE,FALSE,TRUE,CALML4
C01_55365987,ENSG00000112576,0.000147122,0.119949992,FALSE,0.064878673,FALSE,9.60E-126,TRUE,0.022877025,FALSE,FALSE,TRUE,FALSE,CCND3
C01_55375988,ENSG00000155393,0.000157082,0.18587634,TRUE,0.045468303,TRUE,4.04E-162,TRUE,0.093506462,TRUE,TRUE,FALSE,FALSE,HEATR3
C01_55385989,ENSG00000183248,0.000838474,0.152740482,TRUE,0.179034108,FALSE,1.10E-161,TRUE,0.054409259,TRUE,TRUE,FALSE,FALSE,PRR36
C01_55395990,ENSG00000168505,0.005780434,0.366138769,TRUE,3.99E-06,TRUE,2.20E-162,TRUE,0.26971048,TRUE,TRUE,FALSE,TRUE,GBX2
C01_55405991,ENSG00000100097,0.002829972,0.133798229,TRUE,0.877394767,FALSE,3.85E-158,TRUE,0.037053852,FALSE,FALSE,TRUE,FALSE,LGALS1
C01_6718,ENSG00000131747,0.021917666,0.345258858,TRUE,0.000168273,TRUE,2.20E-162,TRUE,0.248975847,TRUE,TRUE,FALSE,FALSE,TOP2A
C01_6720,ENSG00000122882,0.001768523,0.19335457,TRUE,0.128181818,FALSE,2.20E-162,TRUE,0.099201006,TRUE,TRUE,FALSE,FALSE,ECD
C01_75836284,ENSG00000129351,0.002200323,0.126382113,TRUE,0.018575359,TRUE,7.57E-137,TRUE,0.032555153,FALSE,FALSE,TRUE,FALSE,ILF3
C02_55185977,ENSG00000129460,0.000643352,0.13431226,TRUE,0.090516566,FALSE,3.91E-144,TRUE,0.041531096,FALSE,FALSE,TRUE,FALSE,NGDN
C02_55195978,ENSG00000131591,0.000738333,0.113109384,FALSE,0.659162777,FALSE,8.01E-109,TRUE,0.019653501,FALSE,FALSE,TRUE,FALSE,C1orf159
C02_55205980,ENSG00000117054,6.67E-05,0.106255179,FALSE,0.061689719,FALSE,2.93E-42,TRUE,0.009251563,FALSE,FALSE,TRUE,FALSE,ACADM
C02_55215982,ENSG00000077458,0.000764269,0.129962535,TRUE,0.067605804,FALSE,7.28E-157,TRUE,0.033011022,FALSE,FALSE,TRUE,FALSE,FAM76B
C02_55225983,ENSG00000119541,8.59E-05,0.102044421,FALSE,0.79825906,FALSE,2.04E-24,TRUE,0.005847144,FALSE,FALSE,TRUE,FALSE,VPS4B
C02_55335984,ENSG00000185477,0.003654029,0.103736988,FALSE,0.321413385,FALSE,2.34E-31,TRUE,0.007851499,FALSE,FALSE,TRUE,FALSE,GPRIN3
C02_55355986,ENSG00000154309,0.000206898,0.107446929,FALSE,0.764419017,FALSE,1.48E-49,TRUE,0.010319802,FALSE,FALSE,TRUE,FALSE,DISP1
C02_55365987,ENSG00000185745,1.30E-05,0.113115691,FALSE,0.076730284,FALSE,4.39E-90,TRUE,0.016990236,FALSE,FALSE,TRUE,FALSE,IFIT1
C02_55375988,ENSG00000149806,0.000378157,0.139469001,TRUE,0.372242647,FALSE,7.85E-159,TRUE,0.042537258,FALSE,FALSE,TRUE,FALSE,FAU
C02_55385989,ENSG00000164853,5.26E-05,0.119321695,FALSE,0.05274443,FALSE,3.12E-113,TRUE,0.021922515,FALSE,FALSE,TRUE,FALSE,UNCX
C02_55405991,ENSG00000146701,0.000555588,0.108751574,FALSE,0.199062526,FALSE,4.23E-55,TRUE,0.010832745,FALSE,FALSE,TRUE,FALSE,MDH2
C02_6720,ENSG00000147874,0.000169114,0.187357708,TRUE,0.03495633,TRUE,2.20E-162,TRUE,0.092431249,TRUE,TRUE,FALSE,FALSE,HAUS6
C02_6724,ENSG00000163002,0.006189549,0.129708755,TRUE,0.47521059,FALSE,2.66E-155,TRUE,0.033822333,FALSE,FALSE,TRUE,FALSE,NUP35
C02_75836284,ENSG00000122952,6.45E-05,0.164430905,TRUE,0.078672531,FALSE,4.60E-161,TRUE,0.070897956,TRUE,TRUE,FALSE,FALSE,ZWINT
C03_55185977,ENSG00000162772,0.000526936,0.191637132,TRUE,0.018516941,TRUE,4.16E-162,TRUE,0.101638661,TRUE,TRUE,FALSE,TRUE,ATF3
C03_55215982,ENSG00000090316,0.000789633,0.310845638,TRUE,7.33E-08,TRUE,2.20E-162,TRUE,0.215459579,TRUE,TRUE,FALSE,TRUE,MAEA
C03_55225983,ENSG00000105819,9.04E-05,0.090440534,FALSE,0.120630212,FALSE,1321,FALSE,-0.005673564,FALSE,FALSE,TRUE,FALSE,PMPCB
C03_55245981,ENSG00000106636,0.000536278,0.063004675,FALSE,0.568059843,FALSE,1321,FALSE,-0.026816646,FALSE,FALSE,TRUE,FALSE,YKT6
C03_55335984,ENSG00000113240,0.000225808,0.144450891,TRUE,0.247014513,FALSE,3.16E-161,TRUE,0.048246728,FALSE,FALSE,TRUE,FALSE,CLK4
C03_55345985,ENSG00000102543,0.000202114,0.147757283,TRUE,0.353256621,FALSE,6.57E-162,TRUE,0.050822235,TRUE,TRUE,FALSE,FALSE,CDADC1
C03_55355986,ENSG00000146950,0.000994229,0.139908887,TRUE,0.6981879,FALSE,6.30E-159,TRUE,0.042449702,FALSE,FALSE,TRUE,FALSE,SHROOM2
C03_55365987,ENSG00000100065,0.000474796,0.121666261,FALSE,0.888566783,FALSE,4.15E-128,TRUE,0.026127347,FALSE,FALSE,TRUE,FALSE,CARD10
C03_55385989,ENSG00000129038,7.80E-05,0.142953801,TRUE,0.196875952,FALSE,3.09E-161,TRUE,0.04552896,FALSE,FALSE,TRUE,FALSE,LOXL1
C03_55395990,ENSG00000100146,0.000472059,0.209256495,TRUE,0.000996482,TRUE,2.20E-162,TRUE,0.112390549,TRUE,TRUE,FALSE,TRUE,SOX10
C03_55405991,ENSG00000163607,0.001880543,0.089915438,FALSE,0.456762056,FALSE,1321,FALSE,-0.006633848,FALSE,FALSE,TRUE,FALSE,GTPBP8
C03_6720,ENSG00000141552,0.000238937,0.236529397,TRUE,0.942106518,FALSE,2.20E-162,TRUE,0.141308298,TRUE,TRUE,FALSE,FALSE,ANAPC11
C03_6724,ENSG00000041880,0.000270711,0.243738564,TRUE,3.76E-05,TRUE,2.20E-162,TRUE,0.148753234,TRUE,TRUE,FALSE,FALSE,PARP3
C03_75836284,ENSG00000069011,0.000174539,0.257169923,TRUE,0.062615435,FALSE,2.20E-162,TRUE,0.166605545,TRUE,TRUE,FALSE,TRUE,PITX1
C03_75846286,ENSG00000060718,1.53E-05,0.120692718,FALSE,0.064707945,FALSE,3.21E-115,TRUE,0.024590544,FALSE,FALSE,TRUE,TRUE,COL11A1
C04_55185977,ENSG00000163565,9.14E-05,0.082552924,FALSE,0.831898254,FALSE,1320.959922,FALSE,-0.006584928,FALSE,FALSE,TRUE,FALSE,IFI16
C04_55195978,ENSG00000050165,0.000205736,0.17293009,TRUE,0.325265918,FALSE,7.77E-162,TRUE,0.078399758,TRUE,TRUE,FALSE,FALSE,DKK3
C04_55205980,ENSG00000117148,2.11E-05,0.138952476,TRUE,0.76847508,FALSE,6.16E-161,TRUE,0.042205276,FALSE,FALSE,TRUE,FALSE,ACTL8
C04_55215982,ENSG00000133731,0.000299503,0.087406926,FALSE,0.738817005,FALSE,1321,FALSE,-0.008879761,FALSE,FALSE,TRUE,FALSE,IMPA1
C04_55225983,ENSG00000164190,0.000141037,0.119550042,FALSE,0.05989096,FALSE,1.93E-125,TRUE,0.023702923,FALSE,FALSE,TRUE,TRUE,NIPBL
C04_55245981,ENSG00000096060,0.001079138,0.13987633,TRUE,0.150001703,FALSE,3.11E-157,TRUE,0.044224023,FALSE,FALSE,TRUE,FALSE,FKBP5
C04_55335984,ENSG00000161800,0.008596571,0.562197483,TRUE,4.59E-16,TRUE,2.20E-162,TRUE,0.466534085,TRUE,TRUE,FALSE,TRUE,RACGAP1
C04_55345985,ENSG00000105486,0.000374612,0.173380315,TRUE,0.150686755,FALSE,2.20E-162,TRUE,0.076926887,TRUE,TRUE,FALSE,FALSE,LIG1
C04_55355986,ENSG00000095777,0.000336728,0.068148162,FALSE,0.048872848,TRUE,1321,FALSE,-0.027616337,FALSE,FALSE,TRUE,FALSE,MYO3A
C04_55375988,ENSG00000178498,6.37E-05,0.180363645,TRUE,0.001448019,TRUE,2.28E-162,TRUE,0.083922103,TRUE,TRUE,FALSE,TRUE,DTX3
C04_55385989,ENSG00000144554,0.000729109,0.14124397,TRUE,0.003216008,TRUE,1.73E-158,TRUE,0.045596031,FALSE,FALSE,TRUE,FALSE,FANCD2
C04_55395990,ENSG00000125484,0.00127239,0.099807228,FALSE,0.636260312,FALSE,3.32E-13,TRUE,0.004495065,FALSE,FALSE,TRUE,FALSE,GTF3C4
C04_55405991,ENSG00000072571,0.000815463,0.337428476,TRUE,4.61E-12,TRUE,2.20E-162,TRUE,0.240173299,TRUE,TRUE,FALSE,TRUE,HMMR
C04_6724,ENSG00000137513,9.70E-05,0.149712314,TRUE,0.421191783,FALSE,1.90E-159,TRUE,0.053664335,TRUE,TRUE,FALSE,FALSE,NARS2
C04_6736,ENSG00000134684,0.000296011,0.163339663,TRUE,0.638144544,FALSE,3.38E-162,TRUE,0.066331108,TRUE,TRUE,FALSE,FALSE,YARS
C04_75836284,ENSG00000276045,8.70E-06,0.19458712,TRUE,0.065329663,FALSE,2.20E-162,TRUE,0.101728903,TRUE,TRUE,FALSE,FALSE,ORAI1
C05_55185977,ENSG00000095261,0.000131366,0.071850741,FALSE,0.841605128,FALSE,1321,FALSE,-0.020234229,FALSE,FALSE,TRUE,FALSE,PSMD5
C05_55205980,ENSG00000110092,0.001975445,0.176558562,TRUE,0.082881425,FALSE,2.98E-162,TRUE,0.083104116,TRUE,TRUE,FALSE,FALSE,CCND1
C05_55215982,ENSG00000177646,7.58E-05,0.0587808,FALSE,0.517476655,FALSE,1321,FALSE,-0.036400107,FALSE,FALSE,TRUE,FALSE,ACAD9
C05_55225983,ENSG00000130244,0.001510374,0.096401685,FALSE,0.888566783,FALSE,137.1082423,FALSE,-0.000296586,FALSE,FALSE,TRUE,FALSE,FAM98C
C05_55235979,ENSG00000136813,0.000503098,0.213940274,TRUE,0.061689719,FALSE,2.20E-162,TRUE,0.120433981,TRUE,TRUE,FALSE,FALSE,ECPAS
C05_55345985,ENSG00000100271,0.00015863,0.127939649,TRUE,0.155112854,FALSE,3.98E-147,TRUE,0.030435262,FALSE,FALSE,TRUE,FALSE,TTLL1
C05_55355986,ENSG00000117724,0.001770588,0.694791093,TRUE,4.87E-19,TRUE,2.20E-162,TRUE,0.599366656,TRUE,TRUE,FALSE,TRUE,CENPF
C05_55365987,ENSG00000198142,0.000212286,0.074659528,FALSE,0.034927082,TRUE,1321,FALSE,-0.021501066,FALSE,FALSE,TRUE,FALSE,SOWAHC
C05_55385989,ENSG00000156510,0.011414248,0.091502847,FALSE,0.848447017,FALSE,1321,FALSE,-0.00473327,FALSE,FALSE,TRUE,FALSE,HKDC1
C05_55395990,ENSG00000129422,0.000500261,0.142240279,TRUE,0.003968156,TRUE,4.39E-162,TRUE,0.045001291,FALSE,FALSE,TRUE,FALSE,MTUS1
C05_55405991,ENSG00000183963,0.003567022,0.156877789,TRUE,3.99E-05,TRUE,2.23E-162,TRUE,0.059926497,TRUE,TRUE,FALSE,TRUE,SMTN
C05_6719,ENSG00000261236,0.001844811,0.11526314,FALSE,0.49989309,FALSE,2.50E-100,TRUE,0.0186302,FALSE,FALSE,TRUE,FALSE,BOP1
C05_6720,ENSG00000124207,0.002290307,0.172538032,TRUE,0.277099864,FALSE,2.61E-162,TRUE,0.076137397,TRUE,TRUE,FALSE,FALSE,CSE1L
C05_6724,ENSG00000151611,0.000563562,0.142674504,TRUE,0.121558998,FALSE,5.14E-161,TRUE,0.04497939,FALSE,FALSE,TRUE,FALSE,MMAA
C06_55185977,ENSG00000240972,0.000210218,0.089079764,FALSE,0.782938763,FALSE,1005.061798,FALSE,-0.002782408,FALSE,FALSE,TRUE,FALSE,MIF
C06_55225983,ENSG00000153066,0.001374924,0.116596148,FALSE,0.220153889,FALSE,1.25E-108,TRUE,0.020586783,FALSE,FALSE,TRUE,FALSE,TXNDC11
C06_55345985,ENSG00000142634,8.99E-05,0.107969014,FALSE,0.047563776,TRUE,4.88E-53,TRUE,0.011693733,FALSE,FALSE,TRUE,FALSE,EFHD2
C06_55355986,ENSG00000131652,0.000214377,0.164334949,TRUE,0.000516813,TRUE,3.26E-162,TRUE,0.067209386,TRUE,TRUE,FALSE,FALSE,THOC6
C06_55365987,ENSG00000187866,0.0083061,0.108458912,FALSE,0.698982321,FALSE,2.08E-53,TRUE,0.010981502,FALSE,FALSE,TRUE,FALSE,FAM122A
C06_55385989,ENSG00000214517,0.007160827,0.185730512,TRUE,0.002733532,TRUE,2.21E-162,TRUE,0.089368173,TRUE,TRUE,FALSE,TRUE,PPME1
C06_55405991,ENSG00000131016,0.003317634,0.121135418,FALSE,0.749004303,FALSE,1.00E-136,TRUE,0.024799791,FALSE,FALSE,TRUE,FALSE,AKAP12
C06_6722,ENSG00000167548,0.001017743,0.463932149,TRUE,3.17E-16,TRUE,2.20E-162,TRUE,0.368144027,TRUE,TRUE,FALSE,FALSE,KMT2D
C06_6736,ENSG00000172716,3.48E-06,0.177867481,TRUE,0.297832352,FALSE,2.20E-162,TRUE,0.081665137,TRUE,TRUE,FALSE,FALSE,SLFN11
C06_75836284,ENSG00000137817,2.06E-05,0.181160517,TRUE,0.002310674,TRUE,2.20E-162,TRUE,0.085821187,TRUE,TRUE,FALSE,TRUE,PARP6
C06_75846286,ENSG00000055208,8.20E-05,0.101355413,FALSE,0.299204102,FALSE,1.05E-19,TRUE,0.008083407,FALSE,FALSE,TRUE,FALSE,TAB2
C07_55185977,ENSG00000112319,0.000299434,0.181844725,TRUE,0.582503813,FALSE,2.39E-162,TRUE,0.090143239,TRUE,TRUE,FALSE,FALSE,EYA4
C07_55205980,ENSG00000105755,3.20E-05,0.069289857,FALSE,0.564479541,FALSE,1321,FALSE,-0.023381444,FALSE,FALSE,TRUE,FALSE,ETHE1
C07_55215982,ENSG00000145692,0.001049246,0.065605788,FALSE,0.399296286,FALSE,1321,FALSE,-0.030704471,FALSE,FALSE,TRUE,FALSE,BHMT
C07_55235979,ENSG00000167916,0.000582391,0.14863413,TRUE,0.822523455,FALSE,5.10E-162,TRUE,0.057392142,TRUE,TRUE,FALSE,FALSE,KRT24
C07_55245981,ENSG00000123213,8.08E-06,0.214073711,TRUE,0.022538701,TRUE,2.20E-162,TRUE,0.117693081,TRUE,TRUE,FALSE,FALSE,NLN
C07_55335984,ENSG00000107816,0.002333373,0.133182879,TRUE,0.756436722,FALSE,1.19E-150,TRUE,0.038319688,FALSE,FALSE,TRUE,FALSE,LZTS2
C07_55345985,ENSG00000125966,0.000293999,0.152941324,TRUE,0.431769205,FALSE,8.70E-160,TRUE,0.05649069,TRUE,TRUE,FALSE,FALSE,MMP24
C07_55355986,ENSG00000122035,0.000228537,0.195717066,TRUE,0.082308386,FALSE,2.20E-162,TRUE,0.100429221,TRUE,TRUE,FALSE,TRUE,RASL11A
C07_55365987,ENSG00000122787,3.24E-05,0.159773635,TRUE,0.004796346,TRUE,2.28E-162,TRUE,0.06254062,TRUE,TRUE,FALSE,FALSE,AKR1D1
C07_55375988,ENSG00000165434,0.000117353,0.099615513,FALSE,0.094260026,FALSE,2.89E-07,TRUE,0.003319088,FALSE,FALSE,TRUE,FALSE,PGM2L1
C07_55385989,ENSG00000168306,0.000240319,0.152047112,TRUE,0.007076544,TRUE,4.43E-162,TRUE,0.05534468,TRUE,TRUE,FALSE,FALSE,ACOX2
C07_55395990,ENSG00000157764,0.000743431,0.08947005,FALSE,0.727605257,FALSE,1321,FALSE,-0.007752324,FALSE,FALSE,TRUE,FALSE,BRAF
C07_55405991,ENSG00000084676,0.001743582,0.094165024,FALSE,0.689145152,FALSE,1314.21592,FALSE,-0.002769593,FALSE,FALSE,TRUE,FALSE,NCOA1
C07_6736,ENSG00000092853,0.000252108,0.487262717,TRUE,1.46E-15,TRUE,2.20E-162,TRUE,0.391299659,TRUE,TRUE,FALSE,FALSE,CLSPN
C08_55185977,ENSG00000184867,6.39E-06,0.238875796,TRUE,0.117794794,FALSE,2.20E-162,TRUE,0.149216938,TRUE,TRUE,FALSE,FALSE,ARMCX2
C08_55195978,ENSG00000181722,5.82E-05,0.168573525,TRUE,7.82E-05,TRUE,2.43E-162,TRUE,0.07251705,TRUE,TRUE,FALSE,TRUE,ZBTB20
C08_55205980,ENSG00000163638,0.000400249,0.145376495,TRUE,0.200671042,FALSE,2.33E-155,TRUE,0.050650019,TRUE,TRUE,FALSE,FALSE,ADAMTS9
C08_55215982,ENSG00000166343,7.76E-05,0.126800741,TRUE,0.344840247,FALSE,1.63E-144,TRUE,0.031302701,FALSE,FALSE,TRUE,FALSE,MSS51
C08_55225983,ENSG00000177875,6.17E-05,0.106022656,FALSE,0.428110627,FALSE,2.01E-37,TRUE,0.011822782,FALSE,FALSE,TRUE,FALSE,CCDC184
C08_55235979,ENSG00000164904,2.84E-05,0.198792467,TRUE,0.035372681,TRUE,2.20E-162,TRUE,0.104495667,TRUE,TRUE,FALSE,TRUE,ALDH7A1
C08_55245981,ENSG00000110911,0.000227206,0.107930018,FALSE,0.493177393,FALSE,7.65E-60,TRUE,0.013203556,FALSE,FALSE,TRUE,FALSE,SLC11A2
C08_55335984,ENSG00000117266,0.000572263,0.103766802,FALSE,0.643456478,FALSE,7.61E-19,TRUE,0.00673555,FALSE,FALSE,TRUE,FALSE,CDK18
C08_55345985,ENSG00000114646,0.000121389,0.109817241,FALSE,0.121456668,FALSE,5.13E-64,TRUE,0.013073739,FALSE,FALSE,TRUE,FALSE,CSPG5
C08_55365987,ENSG00000130340,0.000104746,0.14632004,TRUE,0.054004807,FALSE,6.35E-162,TRUE,0.048429946,FALSE,FALSE,TRUE,FALSE,SNX9
C08_55375988,ENSG00000063245,0.000199107,0.099837995,FALSE,0.104742267,FALSE,5.49E-10,TRUE,0.003929816,FALSE,FALSE,TRUE,FALSE,EPN1
C08_55395990,ENSG00000131931,0.00019106,0.114565409,FALSE,0.099167234,FALSE,1.79E-95,TRUE,0.017634771,FALSE,FALSE,TRUE,FALSE,THAP1
C08_55405991,ENSG00000065000,0.000176857,0.158553343,TRUE,0.030114247,TRUE,2.51E-162,TRUE,0.06202285,TRUE,TRUE,FALSE,FALSE,AP3D1
C09_55185977,ENSG00000064012,0.000510702,0.048567333,FALSE,0.421191783,FALSE,1321,FALSE,-0.045773824,FALSE,FALSE,TRUE,FALSE,CASP8
C09_55205980,ENSG00000108599,0.000870752,0.17608013,TRUE,0.005275465,TRUE,1.14E-161,TRUE,0.082454075,TRUE,TRUE,FALSE,TRUE,AKAP10
C09_55215982,ENSG00000121390,0.010828772,0.130185324,TRUE,0.274490743,FALSE,1.26E-149,TRUE,0.032953145,FALSE,FALSE,TRUE,FALSE,PSPC1
C09_55225983,ENSG00000182810,0.002262526,0.14099729,TRUE,0.432908821,FALSE,2.91E-148,TRUE,0.047461653,FALSE,FALSE,TRUE,FALSE,DDX28
C09_55235979,ENSG00000146670,0.002594529,0.352614146,TRUE,1.23E-20,TRUE,2.20E-162,TRUE,0.257185022,TRUE,TRUE,FALSE,TRUE,CDCA5
C09_55245981,ENSG00000081154,0.014107429,0.120279083,FALSE,0.139337124,FALSE,1.83E-106,TRUE,0.025498555,FALSE,FALSE,TRUE,FALSE,PCNP
C09_55335984,ENSG00000164778,0.000357053,0.103084234,FALSE,0.615235212,FALSE,5.01E-29,TRUE,0.009117561,FALSE,FALSE,TRUE,FALSE,EN2
C09_55345985,ENSG00000138801,0.012524452,0.206219055,TRUE,0.000168273,TRUE,2.20E-162,TRUE,0.110698193,TRUE,TRUE,FALSE,TRUE,PAPSS1
C09_55365987,ENSG00000100554,0.001736159,0.198517973,TRUE,0.006257194,TRUE,2.20E-162,TRUE,0.102864928,TRUE,TRUE,FALSE,TRUE,ATP6V1D
C09_55385989,ENSG00000174607,0.00108196,0.117780634,FALSE,0.010679474,TRUE,1.01E-118,TRUE,0.020598234,FALSE,FALSE,TRUE,FALSE,UGT8
C09_55395990,ENSG00000130675,6.46E-05,0.15837357,TRUE,0.020123597,TRUE,2.33E-162,TRUE,0.06128392,TRUE,TRUE,FALSE,TRUE,MNX1
C09_55405991,ENSG00000127990,0.000638097,0.180823825,TRUE,0.000930444,TRUE,2.22E-162,TRUE,0.083496164,TRUE,TRUE,FALSE,TRUE,SGCE
C09_6736,ENSG00000097007,4.96E-06,0.226578169,TRUE,0.029654562,TRUE,2.20E-162,TRUE,0.130953048,TRUE,TRUE,FALSE,FALSE,ABL1
C10_55185977,ENSG00000106261,0.000380124,0.192459992,TRUE,0.004308351,TRUE,2.68E-162,TRUE,0.101049982,TRUE,TRUE,FALSE,TRUE,ZKSCAN1
C10_55205980,ENSG00000159263,0.004361147,0.151240135,TRUE,0.362837366,FALSE,2.52E-155,TRUE,0.057491836,TRUE,TRUE,FALSE,FALSE,SIM2
C10_55215982,ENSG00000168497,0.002668937,0.172345998,TRUE,0.093070837,FALSE,2.42E-162,TRUE,0.07666115,TRUE,TRUE,FALSE,FALSE,CAVIN2
C10_55225983,ENSG00000134815,0.000127949,0.102347441,FALSE,0.790529807,FALSE,5.24E-31,TRUE,0.010358471,FALSE,FALSE,TRUE,FALSE,DHX34
C10_55235979,ENSG00000092621,0.002013678,0.089114719,FALSE,0.83302407,FALSE,1320.999864,FALSE,-0.005317992,FALSE,FALSE,TRUE,FALSE,PHGDH
C10_55245981,ENSG00000184384,0.001663522,0.098831678,FALSE,0.52008302,FALSE,1.02E-07,TRUE,0.003521781,FALSE,FALSE,TRUE,FALSE,MAML2
C10_55345985,ENSG00000054654,0.000183868,0.156512699,TRUE,0.00324118,TRUE,2.18E-161,TRUE,0.060402371,TRUE,TRUE,FALSE,TRUE,SYNE2
C10_55355986,ENSG00000128951,0.000847364,0.122631883,FALSE,0.092204818,FALSE,6.96E-134,TRUE,0.025899987,FALSE,FALSE,TRUE,FALSE,DUT
C10_55365987,ENSG00000198961,0.001005018,0.129921373,TRUE,0.150385953,FALSE,1.55E-151,TRUE,0.032810675,FALSE,FALSE,TRUE,FALSE,PJA2
C10_55385989,ENSG00000138271,0.001924313,0.140091303,TRUE,0.064878673,FALSE,1.55E-159,TRUE,0.044365746,FALSE,FALSE,TRUE,FALSE,GPR87
C10_55405991,ENSG00000168411,0.002223026,0.102613505,FALSE,0.235757367,FALSE,1.05E-16,TRUE,0.005669326,FALSE,FALSE,TRUE,FALSE,RFWD3
C10_6717,ENSG00000163608,0.001697054,0.182999046,TRUE,0.003080008,TRUE,2.22E-162,TRUE,0.086623382,TRUE,TRUE,FALSE,FALSE,NEPRO
C10_6720,ENSG00000100401,0.000434463,0.130230018,TRUE,0.03495633,TRUE,9.43E-136,TRUE,0.036656629,FALSE,FALSE,TRUE,FALSE,RANGAP1
C11_55195978,ENSG00000140105,1.12E-05,0.092791724,FALSE,0.193578406,FALSE,1320.965257,FALSE,-0.003648983,FALSE,FALSE,TRUE,FALSE,WARS
C11_55205980,ENSG00000198959,0.000938684,0.190391943,TRUE,0.000123437,TRUE,2.31E-162,TRUE,0.094720755,TRUE,TRUE,FALSE,TRUE,TGM2
C11_55215982,ENSG00000172731,0.003013706,0.138318991,TRUE,0.564605698,FALSE,4.47E-158,TRUE,0.041676615,FALSE,FALSE,TRUE,FALSE,LRRC20
C11_55225983,ENSG00000166582,0.00037588,0.159896994,TRUE,0.000805069,TRUE,1.22E-161,TRUE,0.064358308,TRUE,TRUE,FALSE,TRUE,CENPV
C11_55235979,ENSG00000105220,0.001112802,0.121082786,FALSE,0.069595651,FALSE,1.64E-122,TRUE,0.025702964,FALSE,FALSE,TRUE,FALSE,GPI
C11_55355986,ENSG00000117000,0.001865963,0.108781931,FALSE,0.014111965,TRUE,5.41E-125,TRUE,0.013548777,FALSE,FALSE,TRUE,FALSE,RLF
C11_55365987,ENSG00000145391,0.002360643,0.133396606,TRUE,0.064311763,FALSE,3.01E-153,TRUE,0.037446687,FALSE,FALSE,TRUE,FALSE,SETD7
C11_55385989,ENSG00000158402,0.000446062,0.105168507,FALSE,0.018597541,TRUE,1.19E-35,TRUE,0.008626629,FALSE,FALSE,TRUE,FALSE,CDC25C
C11_55395990,ENSG00000185869,0.001807374,0.102643669,FALSE,0.227399236,FALSE,3.82E-16,TRUE,0.005305491,FALSE,FALSE,TRUE,FALSE,ZNF829
C11_55405991,ENSG00000170004,0.001149278,0.09098434,FALSE,0.329751803,FALSE,1321,FALSE,-0.004785574,FALSE,FALSE,TRUE,FALSE,CHD3
C11_6736,ENSG00000083123,0.000166794,0.215675625,TRUE,0.018575359,TRUE,2.20E-162,TRUE,0.119538662,TRUE,TRUE,FALSE,FALSE,BCKDHB
C12_55185977,ENSG00000120697,0.000352482,0.17104235,TRUE,0.176804601,FALSE,5.15E-162,TRUE,0.079788365,TRUE,TRUE,FALSE,FALSE,ALG5
C12_55205980,ENSG00000117419,0.000159935,0.179060761,TRUE,3.87E-05,TRUE,2.37E-162,TRUE,0.085325989,TRUE,TRUE,FALSE,TRUE,ERI3
C12_55215982,ENSG00000161642,0.000121973,0.143391741,TRUE,0.084407409,FALSE,9.77E-160,TRUE,0.047688191,FALSE,FALSE,TRUE,FALSE,ZNF385A
C12_55225983,ENSG00000213965,0.008111619,0.097632987,FALSE,0.484614554,FALSE,9.91E-05,TRUE,0.002761171,FALSE,FALSE,TRUE,FALSE,NUDT19
C12_55235979,ENSG00000117133,0.00017196,0.106524771,FALSE,0.000135654,TRUE,9.28E-50,TRUE,0.011359002,FALSE,FALSE,TRUE,FALSE,RPF1
C12_55335984,ENSG00000101746,0.00087939,0.122188897,FALSE,0.351581791,FALSE,2.68E-106,TRUE,0.027914817,FALSE,FALSE,TRUE,FALSE,NOL4
C12_55345985,ENSG00000155621,0.000279992,0.104530547,FALSE,0.888566783,FALSE,1.63E-33,TRUE,0.008430597,FALSE,FALSE,TRUE,FALSE,C9orf85
C12_55365987,ENSG00000175197,0.000754522,0.113241987,FALSE,0.852434777,FALSE,2.42E-120,TRUE,0.017447126,FALSE,FALSE,TRUE,FALSE,DDIT3
C12_55385989,ENSG00000119559,0.001600019,0.107573701,FALSE,0.693028834,FALSE,5.73E-48,TRUE,0.011256596,FALSE,FALSE,TRUE,FALSE,C19orf25
C12_6724,ENSG00000139180,3.94E-05,0.124925484,TRUE,0.725809052,FALSE,1.83E-115,TRUE,0.029982937,FALSE,FALSE,TRUE,FALSE,NDUFA9
D01_55205980,ENSG00000117280,0.001345933,0.15794772,TRUE,0.010664513,TRUE,2.22E-162,TRUE,0.060664306,TRUE,TRUE,FALSE,TRUE,RAB29
D01_55215982,ENSG00000118492,0.000124564,0.095780917,FALSE,0.225351031,FALSE,380.7411336,FALSE,-0.000569522,FALSE,FALSE,TRUE,FALSE,ADGB
D01_55225983,ENSG00000178922,0.002515597,0.121245694,FALSE,0.494523988,FALSE,2.40E-133,TRUE,0.02396463,FALSE,FALSE,TRUE,FALSE,HYI
