well_plate,ENSG,var_comp,perc_var_comp,pass_percvar,wp_comp_kruskal_gaussccd_adj,pass_gauss,ccd_comp,nonccd_comp,wp_prev_ccd,gene_name
D09_55345985,ENSG00000111786,3.82E-05,0.173801854,TRUE,0.027798687,TRUE,TRUE,FALSE,TRUE,SRSF9
D09_55355986,ENSG00000175054,8.01E-06,0.141139035,TRUE,0.012128328,TRUE,TRUE,FALSE,TRUE,ATR
D09_55365987,ENSG00000172465,0.001500768,0.099005346,FALSE,0.299915248,FALSE,FALSE,TRUE,FALSE,TCEAL1
D09_55375988,ENSG00000005381,6.39E-05,0.15451483,TRUE,0.097583266,FALSE,FALSE,TRUE,FALSE,MPO
D09_55385989,ENSG00000128710,0.000406735,0.132870677,TRUE,0.227399236,FALSE,FALSE,TRUE,FALSE,HOXD10
D09_55395990,ENSG00000168032,0.000595926,0.112378191,FALSE,0.568059843,FALSE,FALSE,TRUE,FALSE,ENTPD3
D09_55405991,ENSG00000129103,0.000130836,0.196792316,TRUE,0.003604278,TRUE,TRUE,FALSE,TRUE,SUMF2
D09_6720,ENSG00000136243,1.81E-05,0.185483271,TRUE,0.15087545,FALSE,FALSE,TRUE,FALSE,NUP42
D09_75836284,ENSG00000163235,1.52E-05,0.123109568,FALSE,0.210240452,FALSE,FALSE,TRUE,FALSE,TGFA
D10_55195978,ENSG00000189184,6.11E-05,0.142278299,TRUE,0.132906066,FALSE,FALSE,TRUE,FALSE,PCDH18
D10_55205980,ENSG00000130818,0.000109098,0.229378259,TRUE,0.000125365,TRUE,TRUE,FALSE,TRUE,ZNF426
D10_55215982,ENSG00000149761,0.000225492,0.124080825,FALSE,0.121558998,FALSE,FALSE,TRUE,FALSE,NUDT22
D10_55225983,ENSG00000129691,0.00010023,0.198287909,TRUE,0.001391187,TRUE,TRUE,FALSE,TRUE,ASH2L
D10_55235979,ENSG00000071282,0.000309759,0.099656408,FALSE,0.841616248,FALSE,FALSE,TRUE,FALSE,LMCD1
D10_55245981,ENSG00000099364,0.000282856,0.106342857,FALSE,0.127085267,FALSE,FALSE,TRUE,FALSE,FBXL19
D10_55335984,ENSG00000143889,0.000997701,0.089309019,FALSE,0.155767504,FALSE,FALSE,TRUE,FALSE,HNRNPLL
D10_55345985,ENSG00000138182,0.000595753,0.249096658,TRUE,3.55E-12,TRUE,TRUE,FALSE,TRUE,KIF20B
D10_55355986,ENSG00000165716,0.000228861,0.142701721,TRUE,0.24300249,FALSE,FALSE,TRUE,FALSE,DIPK1B
D10_55365987,ENSG00000138152,0.002476963,0.328068819,TRUE,3.88E-17,TRUE,TRUE,FALSE,TRUE,BTBD16
D10_55375988,ENSG00000144485,0.000916925,0.086407697,FALSE,0.50255499,FALSE,FALSE,TRUE,FALSE,HES6
D10_55385989,ENSG00000123096,0.000372271,0.13053694,TRUE,0.011255411,TRUE,TRUE,FALSE,FALSE,SSPN
D10_6717,ENSG00000085231,0.001703711,0.144402746,TRUE,0.124420142,FALSE,FALSE,TRUE,FALSE,AK6
D10_6736,ENSG00000101577,2.03E-05,0.174128204,TRUE,0.421191783,FALSE,FALSE,TRUE,FALSE,LPIN2
D11_55185977,ENSG00000114739,1.19E-05,0.124028928,FALSE,0.022302328,TRUE,FALSE,TRUE,FALSE,ACVR2B
D11_55195978,ENSG00000010539,3.88E-05,0.129021495,FALSE,0.082308386,FALSE,FALSE,TRUE,FALSE,ZNF200
D11_55205980,ENSG00000204764,0.000314569,0.165470998,TRUE,0.061822197,FALSE,FALSE,TRUE,FALSE,RANBP17
D11_55215982,ENSG00000139684,0.000366516,0.135321074,TRUE,0.390978517,FALSE,FALSE,TRUE,FALSE,ESD
D11_55225983,ENSG00000204311,9.18E-05,0.101639181,FALSE,0.869423737,FALSE,FALSE,TRUE,FALSE,PJVK
D11_55235979,ENSG00000121413,0.000634595,0.153035272,TRUE,0.094571117,FALSE,FALSE,TRUE,FALSE,ZSCAN18
D11_55245981,ENSG00000251664,6.00E-05,0.115366907,FALSE,0.679741039,FALSE,FALSE,TRUE,FALSE,PCDHA12
D11_55335984,ENSG00000159069,0.000223714,0.132770505,TRUE,0.115835718,FALSE,FALSE,TRUE,FALSE,FBXW5
D11_55365987,ENSG00000071127,1.84E-05,0.121860694,FALSE,0.258417071,FALSE,FALSE,TRUE,FALSE,WDR1
D11_55385989,ENSG00000198768,0.000256899,0.108220026,FALSE,0.210285576,FALSE,FALSE,TRUE,FALSE,APCDD1L
D11_55395990,ENSG00000151702,0.002107796,0.772378333,TRUE,2.39E-30,TRUE,TRUE,FALSE,TRUE,FLI1
D11_55405991,ENSG00000100968,0.001132395,0.107072527,FALSE,0.738579845,FALSE,FALSE,TRUE,FALSE,NFATC4
D11_6736,ENSG00000174444,4.83E-05,0.309909875,TRUE,4.85E-07,TRUE,TRUE,FALSE,FALSE,RPL4
D11_75836284,ENSG00000115234,2.11E-05,0.113787835,FALSE,0.006549914,TRUE,FALSE,TRUE,FALSE,SNX17
D12_55185977,ENSG00000122786,0.000772153,0.253424756,TRUE,0.010664513,TRUE,TRUE,FALSE,TRUE,CALD1
D12_55195978,ENSG00000095380,0.001101885,0.111563281,FALSE,0.419823746,FALSE,FALSE,TRUE,FALSE,NANS
D12_55205980,ENSG00000124541,0.000930549,0.198097615,TRUE,4.47E-06,TRUE,TRUE,FALSE,TRUE,RRP36
D12_55215982,ENSG00000177951,0.000470209,0.119709166,FALSE,0.689145152,FALSE,FALSE,TRUE,FALSE,BET1L
D12_55225983,ENSG00000189144,0.0018409,0.075468668,FALSE,0.988997339,FALSE,FALSE,TRUE,FALSE,ZNF573
D12_55235979,ENSG00000165046,0.003943984,0.36595592,TRUE,7.38E-08,TRUE,TRUE,FALSE,TRUE,LETM2
D12_55245981,ENSG00000155034,0.000262924,0.139432864,TRUE,0.10709756,FALSE,FALSE,TRUE,FALSE,FBXL18
D12_55335984,ENSG00000152078,0.000543792,0.112515385,FALSE,0.571631023,FALSE,FALSE,TRUE,FALSE,TLCD4
D12_55355986,ENSG00000136930,0.001840289,0.109169577,FALSE,0.140140236,FALSE,FALSE,TRUE,FALSE,PSMB7
D12_55365987,ENSG00000101470,0.000827362,0.158068109,TRUE,0.014242585,TRUE,TRUE,FALSE,TRUE,TNNC2
D12_55375988,ENSG00000071564,1.39E-05,0.117185134,FALSE,0.021071431,TRUE,FALSE,TRUE,FALSE,TCF3
D12_55385989,ENSG00000080815,9.27E-05,0.17146593,TRUE,0.512850772,FALSE,FALSE,TRUE,FALSE,PSEN1
D12_55405991,ENSG00000178127,0.000194756,0.142186855,TRUE,0.995480673,FALSE,FALSE,TRUE,FALSE,NDUFV2
D12_6724,ENSG00000167792,0.000947071,0.128801663,FALSE,0.954354439,FALSE,FALSE,TRUE,FALSE,NDUFV1
D12_75836284,ENSG00000167984,0.000107157,0.208043834,TRUE,0.907129421,FALSE,FALSE,TRUE,FALSE,NLRC3
E01_55185977,ENSG00000136367,0.000108513,0.202572009,TRUE,0.066667673,FALSE,FALSE,TRUE,TRUE,ZFHX2
E01_55195978,ENSG00000153147,0.010501573,0.125595909,FALSE,0.727605257,FALSE,FALSE,TRUE,FALSE,SMARCA5
E01_55205980,ENSG00000085662,0.001469689,0.160531263,TRUE,0.244158195,FALSE,FALSE,TRUE,FALSE,AKR1B1
E01_55215982,ENSG00000168116,5.10E-05,0.149095633,TRUE,0.013338411,TRUE,TRUE,FALSE,FALSE,KIAA1586
E01_55235979,ENSG00000163393,0.000121908,0.087836109,FALSE,0.015489991,TRUE,FALSE,TRUE,FALSE,SLC22A15
E01_55245981,ENSG00000175395,9.14E-05,0.0972562,FALSE,0.070811239,FALSE,FALSE,TRUE,FALSE,ZNF25
E01_55335984,ENSG00000106333,0.0008904,0.140030887,TRUE,0.061689719,FALSE,FALSE,TRUE,FALSE,PCOLCE
E01_55345985,ENSG00000187514,0.00058504,0.196088896,TRUE,0.002576182,TRUE,TRUE,FALSE,TRUE,PTMA
E01_55385989,ENSG00000178307,8.65E-05,0.177993651,TRUE,0.421191783,FALSE,FALSE,TRUE,FALSE,TMEM11
E01_55395990,ENSG00000142632,0.000111171,0.150541536,TRUE,0.329970604,FALSE,FALSE,TRUE,FALSE,ARHGEF19
E01_55405991,ENSG00000102362,0.007557446,0.322588882,TRUE,1.16E-14,TRUE,TRUE,FALSE,TRUE,SYTL4
E01_6721,ENSG00000104823,0.000177197,0.082652826,FALSE,0.77153894,FALSE,FALSE,TRUE,FALSE,ECH1
E01_75836284,ENSG00000196365,1.08E-05,0.133684792,TRUE,0.247014513,FALSE,FALSE,TRUE,FALSE,LONP1
E01_75846286,ENSG00000154274,6.92E-05,0.151663161,TRUE,0.242738734,FALSE,FALSE,TRUE,FALSE,C4orf19
E02_55185977,ENSG00000100348,0.00014188,0.056658247,FALSE,0.258106079,FALSE,FALSE,TRUE,FALSE,TXN2
E02_55195978,ENSG00000127863,1.27E-05,0.062808126,FALSE,0.679741039,FALSE,FALSE,TRUE,FALSE,TNFRSF19
E02_55205980,ENSG00000139618,0.003094905,0.17533779,TRUE,0.008723877,TRUE,TRUE,FALSE,TRUE,BRCA2
E02_55215982,ENSG00000183166,3.88E-05,0.123344145,FALSE,0.075267054,FALSE,FALSE,TRUE,FALSE,CALN1
E02_55225983,ENSG00000137601,0.003797036,0.145733923,TRUE,0.178618633,FALSE,FALSE,TRUE,FALSE,NEK1
E02_55235979,ENSG00000119705,2.89E-05,0.159571507,TRUE,0.018575359,TRUE,TRUE,FALSE,TRUE,SLIRP
E02_55245981,ENSG00000111875,0.004974813,0.1476447,TRUE,0.012077475,TRUE,TRUE,FALSE,FALSE,ASF1A
E02_55355986,ENSG00000157227,5.13E-05,0.131372295,TRUE,0.039510123,TRUE,TRUE,FALSE,FALSE,MMP14
E02_55365987,ENSG00000101057,0.000707775,0.394606289,TRUE,1.61E-10,TRUE,TRUE,FALSE,TRUE,MYBL2
E02_55375988,ENSG00000029153,0.000825847,0.096493643,FALSE,0.44771737,FALSE,FALSE,TRUE,FALSE,ARNTL2
E02_55385989,ENSG00000132341,0.006220166,0.140651639,TRUE,0.961388292,FALSE,FALSE,TRUE,FALSE,RAN
E02_55395990,ENSG00000145934,8.12E-05,0.137601648,TRUE,0.782938763,FALSE,FALSE,TRUE,FALSE,TENM2
E02_55405991,ENSG00000171320,0.001523479,0.530154658,TRUE,4.80E-25,TRUE,TRUE,FALSE,TRUE,ESCO2
E02_6720,ENSG00000097021,3.48E-06,0.143062271,TRUE,0.81764054,FALSE,FALSE,TRUE,FALSE,ACOT7
E02_75846286,ENSG00000119004,0.000241806,0.142900406,TRUE,0.010908963,TRUE,TRUE,FALSE,FALSE,CYP20A1
E03_55185977,ENSG00000100345,0.001722391,0.12071197,FALSE,0.423200317,FALSE,FALSE,TRUE,FALSE,MYH9
E03_55205980,ENSG00000188167,0.002045376,0.582883131,TRUE,9.99E-28,TRUE,TRUE,FALSE,TRUE,TMPPE
E03_55215982,ENSG00000072756,0.000378643,0.209806072,TRUE,0.546502646,FALSE,FALSE,TRUE,FALSE,TRNT1
E03_55225983,ENSG00000166477,0.001479182,0.095496825,FALSE,0.097583266,FALSE,FALSE,TRUE,FALSE,LEO1
E03_55235979,ENSG00000148334,6.51E-05,0.113034622,FALSE,0.060436763,FALSE,FALSE,TRUE,FALSE,PTGES2
E03_55245981,ENSG00000137802,0.004784359,0.133623267,TRUE,0.236890669,FALSE,FALSE,TRUE,FALSE,MAPKBP1
E03_55345985,ENSG00000130309,0.000195473,0.115747754,FALSE,0.371092822,FALSE,FALSE,TRUE,FALSE,COLGALT1
E03_55365987,ENSG00000143669,0.001073961,0.199620796,TRUE,1.62E-06,TRUE,TRUE,FALSE,TRUE,LYST
E03_55375988,ENSG00000160446,0.000783659,0.162433117,TRUE,0.001547192,TRUE,TRUE,FALSE,TRUE,ZDHHC12
E03_55405991,ENSG00000112972,0.000911839,0.103861633,FALSE,0.57524386,FALSE,FALSE,TRUE,FALSE,HMGCS1
E03_6720,ENSG00000120738,0.000315191,0.107682499,FALSE,0.884333418,FALSE,FALSE,TRUE,FALSE,EGR1
E03_6736,ENSG00000159231,2.57E-05,0.390903448,TRUE,2.91E-12,TRUE,TRUE,FALSE,FALSE,CBR3
E03_75836284,ENSG00000130035,2.20E-05,0.163464468,TRUE,0.239555115,FALSE,FALSE,TRUE,FALSE,GALNT8
E03_75846286,ENSG00000135899,0.000137735,0.127864569,FALSE,0.106017572,FALSE,FALSE,TRUE,FALSE,SP110
E04_55195978,ENSG00000172260,2.99E-05,0.097813425,FALSE,0.365203644,FALSE,FALSE,TRUE,FALSE,NEGR1
E04_55205980,ENSG00000116991,6.89E-05,0.165237542,TRUE,0.00904906,TRUE,TRUE,FALSE,TRUE,SIPA1L2
E04_55215982,ENSG00000047056,1.77E-05,0.160460028,TRUE,0.189484971,FALSE,FALSE,TRUE,FALSE,WDR37
E04_55235979,ENSG00000136819,0.007215523,0.096841084,FALSE,0.045468303,TRUE,FALSE,TRUE,FALSE,C9orf78
E04_55245981,ENSG00000143384,0.00074141,0.126223567,FALSE,0.516537092,FALSE,FALSE,TRUE,FALSE,MCL1
E04_55335984,ENSG00000151718,0.005409317,0.135504654,TRUE,0.47951778,FALSE,FALSE,TRUE,FALSE,WWC2
E04_55355986,ENSG00000185024,0.000115721,0.198937871,TRUE,0.189484971,FALSE,FALSE,TRUE,TRUE,BRF1
E04_55375988,ENSG00000167644,0.001683941,0.153137995,TRUE,0.059350731,FALSE,FALSE,TRUE,FALSE,C19orf33
E04_55385989,ENSG00000095319,0.000109627,0.134648381,TRUE,0.575850656,FALSE,FALSE,TRUE,FALSE,NUP188
E04_55395990,ENSG00000067082,0.000777377,0.088111057,FALSE,0.663414802,FALSE,FALSE,TRUE,FALSE,KLF6
E04_55405991,ENSG00000118971,0.002190453,0.215554467,TRUE,0.001656813,TRUE,TRUE,FALSE,TRUE,CCND2
E04_6722,ENSG00000171766,4.86E-05,0.232318896,TRUE,0.001854652,TRUE,TRUE,FALSE,FALSE,GATM
E04_6734,ENSG00000163565,0.000430464,0.173178465,TRUE,0.210240452,FALSE,FALSE,TRUE,FALSE,IFI16
E04_6736,ENSG00000111716,1.39E-05,0.130954021,TRUE,0.103514002,FALSE,FALSE,TRUE,FALSE,LDHB
E04_75836284,ENSG00000117174,0.000451319,0.111172009,FALSE,0.556577734,FALSE,FALSE,TRUE,FALSE,ZNHIT6
E04_75846286,ENSG00000174749,9.97E-07,0.113714004,FALSE,0.99434298,FALSE,FALSE,TRUE,FALSE,FAM241A
E05_55185977,ENSG00000120265,0.000209596,0.076944819,FALSE,0.99434298,FALSE,FALSE,TRUE,FALSE,PCMT1
E05_55195978,ENSG00000166794,0.003084217,0.066896145,FALSE,0.829584413,FALSE,FALSE,TRUE,FALSE,PPIB
E05_55205980,ENSG00000141552,0.002010402,0.056683485,FALSE,0.493177393,FALSE,FALSE,TRUE,FALSE,ANAPC11
E05_55215982,ENSG00000243660,0.000582666,0.183547887,TRUE,0.905913545,FALSE,FALSE,TRUE,FALSE,ZNF487
E05_55245981,ENSG00000170689,0.001368612,0.148519334,TRUE,0.179794829,FALSE,FALSE,TRUE,FALSE,HOXB9
E05_55335984,ENSG00000197355,0.002611414,0.113770048,FALSE,0.340002427,FALSE,FALSE,TRUE,FALSE,UAP1L1
E05_55345985,ENSG00000125355,0.000483581,0.183141733,TRUE,0.016391611,TRUE,TRUE,FALSE,TRUE,TMEM255A
E05_55355986,ENSG00000178685,0.000412948,0.144626818,TRUE,0.189484971,FALSE,FALSE,TRUE,FALSE,PARP10
E05_55365987,ENSG00000167646,0.000270349,0.12409307,FALSE,0.061689719,FALSE,FALSE,TRUE,FALSE,DNAAF3
E05_55375988,ENSG00000204315,0.002520539,0.133525444,TRUE,0.000122791,TRUE,TRUE,FALSE,TRUE,FKBPL
E05_55385989,ENSG00000105193,0.00214039,0.168209398,TRUE,0.00226195,TRUE,TRUE,FALSE,FALSE,RPS16
E05_55405991,ENSG00000183696,0.001855503,0.091744143,FALSE,0.230145202,FALSE,FALSE,TRUE,FALSE,UPP1
E05_6720,ENSG00000111641,0.000124747,0.176362693,TRUE,0.456762056,FALSE,FALSE,TRUE,FALSE,NOP2
E05_75836284,ENSG00000135439,0.000456597,0.150844757,TRUE,0.0124879,TRUE,TRUE,FALSE,TRUE,AGAP2
E06_55185977,ENSG00000172818,0.000486867,0.193875318,TRUE,0.006121563,TRUE,TRUE,FALSE,TRUE,OVOL1
E06_55225983,ENSG00000125149,0.008217471,0.106011537,FALSE,0.642983418,FALSE,FALSE,TRUE,FALSE,C16orf70
E06_55235979,ENSG00000165698,0.001290087,0.108143011,FALSE,0.044569509,TRUE,FALSE,TRUE,FALSE,SPACA9
E06_55245981,ENSG00000074201,0.000307413,0.160661979,TRUE,0.158439079,FALSE,FALSE,TRUE,FALSE,CLNS1A
E06_55335984,ENSG00000196482,0.000401148,0.178320696,TRUE,0.036134475,TRUE,TRUE,FALSE,FALSE,ESRRG
E06_55345985,ENSG00000104886,7.72E-05,0.1226831,FALSE,0.125800764,FALSE,FALSE,TRUE,FALSE,PLEKHJ1
E06_55355986,ENSG00000172171,0.00025538,0.161185617,TRUE,0.061689719,FALSE,FALSE,TRUE,FALSE,TEFM
E06_55365987,ENSG00000134884,0.00089781,0.098564511,FALSE,0.074811558,FALSE,FALSE,TRUE,FALSE,ARGLU1
E06_55375988,ENSG00000006118,0.000967426,0.137923726,TRUE,0.054010933,FALSE,FALSE,TRUE,FALSE,TMEM132A
E06_55395990,ENSG00000115935,0.00045965,0.125656785,FALSE,0.923093604,FALSE,FALSE,TRUE,FALSE,WIPF1
E06_55405991,ENSG00000178878,0.000914064,0.139638877,TRUE,0.051272769,FALSE,FALSE,TRUE,FALSE,APOLD1
E06_75836284,ENSG00000102172,0.000117957,0.185696041,TRUE,0.423716555,FALSE,FALSE,TRUE,FALSE,SMS
E07_55185977,ENSG00000088325,0.005286955,0.736709609,TRUE,4.95E-13,TRUE,TRUE,FALSE,TRUE,TPX2
E07_55205980,ENSG00000103653,0.000751667,0.139354371,TRUE,0.183735606,FALSE,FALSE,TRUE,FALSE,CSK
E07_55225983,ENSG00000205363,0.000319441,0.131815306,TRUE,0.147576549,FALSE,FALSE,TRUE,FALSE,INSYN1
E07_55235979,ENSG00000266714,0.001056263,0.12352965,FALSE,0.510113955,FALSE,FALSE,TRUE,FALSE,MYO15B
E07_55245981,ENSG00000143476,0.003166589,0.174354259,TRUE,6.03E-06,TRUE,TRUE,FALSE,TRUE,DTL
E07_55335984,ENSG00000051596,0.001203952,0.1634982,TRUE,0.316229823,FALSE,FALSE,TRUE,FALSE,THOC3
E07_55345985,ENSG00000120800,0.000124633,0.112718913,FALSE,0.00053742,TRUE,FALSE,TRUE,FALSE,UTP20
E07_55355986,ENSG00000184967,0.000202944,0.120133076,FALSE,0.427932712,FALSE,FALSE,TRUE,FALSE,NOC4L
E07_55365987,ENSG00000087510,0.000469179,0.178560922,TRUE,0.040803921,TRUE,TRUE,FALSE,TRUE,TFAP2C
E07_55375988,ENSG00000164171,1.90E-05,0.21194369,TRUE,2.46E-05,TRUE,TRUE,FALSE,TRUE,ITGA2
E07_55385989,ENSG00000129173,6.94E-05,0.090929056,FALSE,0.423941687,FALSE,FALSE,TRUE,FALSE,E2F8
E07_55395990,ENSG00000133216,0.00035554,0.100991048,FALSE,0.491140494,FALSE,FALSE,TRUE,FALSE,EPHB2
E07_75836284,ENSG00000180543,0.000690075,0.131343539,TRUE,0.615801321,FALSE,FALSE,TRUE,FALSE,TSPYL5
E08_55185977,ENSG00000124762,0.000319779,0.082358953,FALSE,0.500732111,FALSE,FALSE,TRUE,FALSE,CDKN1A
E08_55195978,ENSG00000121690,0.003192452,0.240775389,TRUE,0.00028603,TRUE,TRUE,FALSE,TRUE,DEPDC7
E08_55205980,ENSG00000152382,0.001114501,0.108106017,FALSE,0.108323498,FALSE,FALSE,TRUE,FALSE,TADA1
E08_55215982,ENSG00000119929,0.002055344,0.138893042,TRUE,0.766131125,FALSE,FALSE,TRUE,FALSE,CUTC
E08_55225983,ENSG00000007545,0.004439951,0.093087119,FALSE,0.853005781,FALSE,FALSE,TRUE,FALSE,CRAMP1
E08_55235979,ENSG00000175691,0.000366433,0.09746717,FALSE,0.421191783,FALSE,FALSE,TRUE,FALSE,ZNF77
E08_55245981,ENSG00000153779,0.003362025,0.085180459,FALSE,0.559645092,FALSE,FALSE,TRUE,FALSE,TGIF2LX
E08_55335984,ENSG00000105738,0.015169994,0.073820859,FALSE,0.603761217,FALSE,FALSE,TRUE,FALSE,SIPA1L3
E08_55345985,ENSG00000119632,0.000389349,0.114958045,FALSE,0.925011043,FALSE,FALSE,TRUE,FALSE,IFI27L2
E08_55365987,ENSG00000152784,0.000317356,0.113573056,FALSE,0.121361912,FALSE,FALSE,TRUE,FALSE,PRDM8
E08_55375988,ENSG00000163602,0.000484991,0.095207124,FALSE,0.727118572,FALSE,FALSE,TRUE,FALSE,RYBP
E08_55385989,ENSG00000167555,0.000558449,0.171229464,TRUE,0.352182516,FALSE,FALSE,TRUE,FALSE,ZNF528
E08_55395990,ENSG00000105576,0.004195464,0.175071085,TRUE,4.47E-06,TRUE,TRUE,FALSE,TRUE,TNPO2
E08_6720,ENSG00000136930,0.000327684,0.091872789,FALSE,0.655686089,FALSE,FALSE,TRUE,FALSE,PSMB7
E08_6724,ENSG00000040199,3.50E-05,0.205952812,TRUE,0.002562336,TRUE,TRUE,FALSE,FALSE,PHLPP2
E08_75836284,ENSG00000166321,0.000114782,0.231298823,TRUE,2.75E-06,TRUE,TRUE,FALSE,TRUE,NUDT13
E09_55195978,ENSG00000141750,0.000408366,0.184482348,TRUE,0.500732111,FALSE,FALSE,TRUE,FALSE,STAC2
E09_55205980,ENSG00000148704,0.00260984,0.311521744,TRUE,0.000151879,TRUE,TRUE,FALSE,TRUE,VAX1
E09_55215982,ENSG00000136159,0.005379443,0.19795709,TRUE,0.000304109,TRUE,TRUE,FALSE,TRUE,NUDT15
E09_55225983,ENSG00000167461,0.006901901,0.118451778,FALSE,0.071576497,FALSE,FALSE,TRUE,FALSE,RAB8A
E09_55245981,ENSG00000118960,0.002047924,0.137994213,TRUE,0.203782517,FALSE,FALSE,TRUE,FALSE,HS1BP3
E09_55335984,ENSG00000132768,0.000433291,0.290731567,TRUE,3.49E-07,TRUE,TRUE,FALSE,TRUE,DPH2
E09_55345985,ENSG00000101191,0.001242362,0.157569933,TRUE,0.569324079,FALSE,FALSE,TRUE,FALSE,DIDO1
E09_55365987,ENSG00000186603,3.24E-05,0.150240946,TRUE,0.003573623,TRUE,TRUE,FALSE,FALSE,HPDL
E09_55375988,ENSG00000019144,0.00030022,0.595983066,TRUE,8.55E-18,TRUE,TRUE,FALSE,TRUE,PHLDB1
E09_55385989,ENSG00000105642,0.001699552,0.089797392,FALSE,0.617823366,FALSE,FALSE,TRUE,FALSE,KCNN1
E09_55405991,ENSG00000153936,4.95E-05,0.152869039,TRUE,0.0184487,TRUE,TRUE,FALSE,FALSE,HS2ST1
E09_6722,ENSG00000173486,5.52E-05,0.120334775,FALSE,0.225351031,FALSE,FALSE,TRUE,FALSE,FKBP2
E09_6724,ENSG00000164329,0.000133023,0.169102157,TRUE,0.430070708,FALSE,FALSE,TRUE,FALSE,TENT2
E09_75836284,ENSG00000104756,0.000101531,0.14461171,TRUE,0.319992892,FALSE,FALSE,TRUE,FALSE,KCTD9
E10_55185977,ENSG00000137337,0.00159302,0.041197421,FALSE,0.601544057,FALSE,FALSE,TRUE,FALSE,MDC1
E10_55205980,ENSG00000171488,8.05E-05,0.128961976,FALSE,0.062488113,FALSE,FALSE,TRUE,FALSE,LRRC8C
E10_55215982,ENSG00000177830,0.000479195,0.103356024,FALSE,0.542016373,FALSE,FALSE,TRUE,FALSE,CHID1
E10_55225983,ENSG00000006071,0.002029964,0.106851084,FALSE,0.015011476,TRUE,FALSE,TRUE,FALSE,ABCC8
E10_55235979,ENSG00000119125,0.000178877,0.153253527,TRUE,0.018516941,TRUE,TRUE,FALSE,TRUE,GDA
E10_55335984,ENSG00000106031,0.000414111,0.115369693,FALSE,0.702729457,FALSE,FALSE,TRUE,FALSE,HOXA13
E10_55345985,ENSG00000172243,4.74E-05,0.154117463,TRUE,0.025046145,TRUE,TRUE,FALSE,FALSE,CLEC7A
E10_55355986,ENSG00000184216,0.000424771,0.125163061,FALSE,0.421887749,FALSE,FALSE,TRUE,FALSE,IRAK1
E10_55375988,ENSG00000144857,0.000421448,0.122956652,FALSE,0.632866309,FALSE,FALSE,TRUE,FALSE,BOC
E10_55385989,ENSG00000166963,6.60E-05,0.175525097,TRUE,0.644754677,FALSE,FALSE,TRUE,FALSE,MAP1A
E10_55395990,ENSG00000185730,0.000238866,0.127271169,FALSE,0.012128328,TRUE,FALSE,TRUE,FALSE,ZNF696
E10_55405991,ENSG00000122557,0.004021092,0.120027922,FALSE,0.290420919,FALSE,FALSE,TRUE,FALSE,HERPUD2
E10_6736,ENSG00000118523,1.15E-05,0.12966755,FALSE,0.006037094,TRUE,FALSE,TRUE,FALSE,CCN2
E10_75836284,ENSG00000162069,0.001281054,0.13330251,TRUE,0.002323318,TRUE,TRUE,FALSE,TRUE,BICDL2
E11_55185977,ENSG00000143621,0.00808913,0.152378615,TRUE,0.056714545,FALSE,FALSE,TRUE,FALSE,ILF2
E11_55205980,ENSG00000112667,0.000182573,0.102649722,FALSE,0.161330447,FALSE,FALSE,TRUE,FALSE,DNPH1
E11_55215982,ENSG00000170473,0.002678456,0.16036475,TRUE,0.042178019,TRUE,TRUE,FALSE,TRUE,PYM1
E11_55225983,ENSG00000153237,0.00167355,0.103724998,FALSE,0.907808514,FALSE,FALSE,TRUE,FALSE,CCDC148
E11_55335984,ENSG00000124201,0.000706281,0.091139684,FALSE,0.627062952,FALSE,FALSE,TRUE,FALSE,ZNFX1
E11_55345985,ENSG00000011426,0.031255896,0.765972327,TRUE,8.23E-27,TRUE,TRUE,FALSE,TRUE,ANLN
E11_55365987,ENSG00000107554,0.001108138,0.246635594,TRUE,1.15E-05,TRUE,TRUE,FALSE,TRUE,DNMBP
E11_75836284,ENSG00000105063,0.000175831,0.143569953,TRUE,0.004086487,TRUE,TRUE,FALSE,TRUE,PPP6R1
E12_55215982,ENSG00000137494,0.00147527,0.11354123,FALSE,0.390978517,FALSE,FALSE,TRUE,FALSE,ANKRD42
E12_55225983,ENSG00000100519,0.006114371,0.068621826,FALSE,0.264420946,FALSE,FALSE,TRUE,FALSE,PSMC6
E12_55245981,ENSG00000160282,0.000120282,0.167812212,TRUE,0.749004303,FALSE,FALSE,TRUE,FALSE,FTCD
E12_55335984,ENSG00000183617,0.000593835,0.110934688,FALSE,0.124703217,FALSE,FALSE,TRUE,FALSE,MRPL54
E12_55345985,ENSG00000135373,5.76E-05,0.145940213,TRUE,0.061153712,FALSE,FALSE,TRUE,FALSE,EHF
E12_55355986,ENSG00000183291,0.000650372,0.152598484,TRUE,0.177872702,FALSE,FALSE,TRUE,FALSE,SELENOF
E12_55365987,ENSG00000143379,0.001416964,0.166497341,TRUE,0.002162812,TRUE,TRUE,FALSE,FALSE,SETDB1
E12_55385989,ENSG00000143554,0.000321729,0.326347485,TRUE,0.079862476,FALSE,FALSE,TRUE,FALSE,SLC27A3
E12_55395990,ENSG00000203697,0.000124228,0.138268978,TRUE,0.007322764,TRUE,TRUE,FALSE,TRUE,CAPN8
F01_55185977,ENSG00000133433,0.000257476,0.090756641,FALSE,0.703929524,FALSE,FALSE,TRUE,FALSE,GSTT2B
F01_55195978,ENSG00000182325,0.000763919,0.183913254,TRUE,0.000927381,TRUE,TRUE,FALSE,TRUE,FBXL6
