ENST00000624481,ENSG00000002586
ENST00000002596,ENSG00000002587
ENST00000510712,ENSG00000002587
ENST00000514690,ENSG00000002587
ENST00000360937,ENSG00000002726
ENST00000416793,ENSG00000002726
ENST00000460213,ENSG00000002726
ENST00000467291,ENSG00000002726
ENST00000483043,ENSG00000002726
ENST00000493429,ENSG00000002726
ENST00000222462,ENSG00000002745
ENST00000361301,ENSG00000002745
ENST00000395891,ENSG00000002746
ENST00000429529,ENSG00000002746
ENST00000453890,ENSG00000002746
ENST00000265854,ENSG00000002822
ENST00000399654,ENSG00000002822
ENST00000402746,ENSG00000002822
ENST00000406869,ENSG00000002822
ENST00000421113,ENSG00000002822
ENST00000429779,ENSG00000002822
ENST00000437877,ENSG00000002822
ENST00000444373,ENSG00000002822
ENST00000455998,ENSG00000002822
ENST00000318008,ENSG00000002834
ENST00000419929,ENSG00000002834
ENST00000433206,ENSG00000002834
ENST00000435347,ENSG00000002834
ENST00000443937,ENSG00000002834
ENST00000579123,ENSG00000002834
ENST00000585841,ENSG00000002834
ENST00000359238,ENSG00000002919
ENST00000393405,ENSG00000002919
ENST00000452859,ENSG00000002919
ENST00000580219,ENSG00000002919
ENST00000581298,ENSG00000002919
ENST00000581705,ENSG00000002919
ENST00000582104,ENSG00000002919
ENST00000582481,ENSG00000002919
ENST00000583320,ENSG00000002919
ENST00000584335,ENSG00000002919
ENST00000004103,ENSG00000002933
ENST00000461345,ENSG00000002933
ENST00000468689,ENSG00000002933
ENST00000475536,ENSG00000002933
ENST00000484928,ENSG00000002933
ENST00000000412,ENSG00000003056
ENST00000536844,ENSG00000003056
ENST00000537621,ENSG00000003056
ENST00000539143,ENSG00000003056
ENST00000541507,ENSG00000003056
ENST00000543159,ENSG00000003056
ENST00000543258,ENSG00000003056
ENST00000543704,ENSG00000003056
ENST00000543845,ENSG00000003056
ENST00000544193,ENSG00000003056
ENST00000544245,ENSG00000003056
ENST00000262820,ENSG00000003096
ENST00000371876,ENSG00000003096
ENST00000371878,ENSG00000003096
ENST00000371882,ENSG00000003096
ENST00000453826,ENSG00000003096
ENST00000469946,ENSG00000003096
ENST00000540167,ENSG00000003096
ENST00000541812,ENSG00000003096
ENST00000545703,ENSG00000003096
ENST00000001146,ENSG00000003137
ENST00000412253,ENSG00000003137
ENST00000461519,ENSG00000003137
ENST00000474509,ENSG00000003137
ENST00000546307,ENSG00000003137
ENST00000265577,ENSG00000003147
ENST00000317367,ENSG00000003147
ENST00000339809,ENSG00000003147
ENST00000396675,ENSG00000003147
ENST00000401396,ENSG00000003147
ENST00000402384,ENSG00000003147
ENST00000406470,ENSG00000003147
ENST00000407906,ENSG00000003147
ENST00000422063,ENSG00000003147
ENST00000430867,ENSG00000003147
ENST00000446305,ENSG00000003147
ENST00000447326,ENSG00000003147
ENST00000455539,ENSG00000003147
ENST00000457755,ENSG00000003147
ENST00000650486,ENSG00000003147
ENST00000002501,ENSG00000003249
ENST00000304733,ENSG00000003249
ENST00000392973,ENSG00000003249
ENST00000568330,ENSG00000003249
ENST00000568838,ENSG00000003249
ENST00000264276,ENSG00000003393
ENST00000409632,ENSG00000003393
ENST00000410052,ENSG00000003393
ENST00000439495,ENSG00000003393
ENST00000467448,ENSG00000003393
ENST00000272879,ENSG00000003400
ENST00000286186,ENSG00000003400
ENST00000313728,ENSG00000003400
ENST00000346817,ENSG00000003400
ENST00000360132,ENSG00000003400
ENST00000374650,ENSG00000003400
ENST00000438843,ENSG00000003400
ENST00000448480,ENSG00000003400
ENST00000309955,ENSG00000003402
ENST00000340870,ENSG00000003402
ENST00000341222,ENSG00000003402
ENST00000341582,ENSG00000003402
ENST00000342795,ENSG00000003402
ENST00000395148,ENSG00000003402
ENST00000417748,ENSG00000003402
ENST00000423241,ENSG00000003402
ENST00000425030,ENSG00000003402
ENST00000433445,ENSG00000003402
ENST00000439154,ENSG00000003402
ENST00000440180,ENSG00000003402
ENST00000441224,ENSG00000003402
ENST00000443227,ENSG00000003402
ENST00000457277,ENSG00000003402
ENST00000462763,ENSG00000003402
ENST00000470178,ENSG00000003402
ENST00000479953,ENSG00000003402
ENST00000494258,ENSG00000003402
ENST00000233156,ENSG00000003436
ENST00000339091,ENSG00000003436
ENST00000392365,ENSG00000003436
ENST00000409676,ENSG00000003436
ENST00000417013,ENSG00000003436
ENST00000420747,ENSG00000003436
ENST00000421427,ENSG00000003436
ENST00000435414,ENSG00000003436
ENST00000437725,ENSG00000003436
ENST00000453013,ENSG00000003436
ENST00000002125,ENSG00000003509
ENST00000336237,ENSG00000003509
ENST00000416653,ENSG00000003509
ENST00000431821,ENSG00000003509
ENST00000432075,ENSG00000003509
ENST00000439218,ENSG00000003509
ENST00000441905,ENSG00000003509
ENST00000455230,ENSG00000003509
ENST00000347869,ENSG00000003756
ENST00000395174,ENSG00000003756
ENST00000404526,ENSG00000003756
ENST00000417905,ENSG00000003756
ENST00000437500,ENSG00000003756
ENST00000438369,ENSG00000003756
ENST00000441305,ENSG00000003756
ENST00000469838,ENSG00000003756
ENST00000180173,ENSG00000003987
ENST00000517317,ENSG00000003987
ENST00000521857,ENSG00000003987
ENST00000004531,ENSG00000003989
ENST00000398090,ENSG00000003989
ENST00000470360,ENSG00000003989
ENST00000494857,ENSG00000003989
ENST00000522656,ENSG00000003989
ENST00000640220,ENSG00000003989
ENST00000000233,ENSG00000004059
ENST00000415666,ENSG00000004059
ENST00000578128,ENSG00000004139
ENST00000579593,ENSG00000004139
ENST00000582323,ENSG00000004139
ENST00000585482,ENSG00000004139
ENST00000540200,ENSG00000004142
ENST00000618887,ENSG00000004142
ENST00000324093,ENSG00000004399
ENST00000504689,ENSG00000004399
ENST00000505237,ENSG00000004399
ENST00000505665,ENSG00000004399
ENST00000506979,ENSG00000004399
ENST00000512744,ENSG00000004399
ENST00000354858,ENSG00000004455
ENST00000373449,ENSG00000004455
ENST00000467905,ENSG00000004455
ENST00000480134,ENSG00000004455
ENST00000487289,ENSG00000004455
ENST00000548033,ENSG00000004455
ENST00000550338,ENSG00000004455
ENST00000626911,ENSG00000004455
ENST00000629371,ENSG00000004455
ENST00000226279,ENSG00000004468
ENST00000502843,ENSG00000004468
ENST00000510674,ENSG00000004468
ENST00000001008,ENSG00000004478
ENST00000538622,ENSG00000004478
ENST00000539181,ENSG00000004478
ENST00000543769,ENSG00000004478
ENST00000544366,ENSG00000004478
ENST00000630279,ENSG00000004478
ENST00000356634,ENSG00000004487
ENST00000400181,ENSG00000004487
ENST00000465864,ENSG00000004487
ENST00000494920,ENSG00000004487
ENST00000266022,ENSG00000004534
ENST00000419610,ENSG00000004534
ENST00000421682,ENSG00000004534
ENST00000422955,ENSG00000004534
ENST00000425608,ENSG00000004534
ENST00000433811,ENSG00000004534
ENST00000434592,ENSG00000004534
ENST00000438912,ENSG00000004534
ENST00000442092,ENSG00000004534
ENST00000443081,ENSG00000004534
ENST00000446471,ENSG00000004534
ENST00000454079,ENSG00000004534
ENST00000158166,ENSG00000004660
ENST00000348335,ENSG00000004660
ENST00000381769,ENSG00000004660
ENST00000314748,ENSG00000004700
ENST00000396093,ENSG00000004700
ENST00000421138,ENSG00000004700
ENST00000444129,ENSG00000004700
ENST00000536240,ENSG00000004700
ENST00000536964,ENSG00000004700
ENST00000539672,ENSG00000004700
ENST00000542432,ENSG00000004700
ENST00000251739,ENSG00000004766
ENST00000305866,ENSG00000004766
ENST00000436177,ENSG00000004766
ENST00000438395,ENSG00000004766
ENST00000441602,ENSG00000004766
ENST00000443443,ENSG00000004766
ENST00000458530,ENSG00000004766
ENST00000458707,ENSG00000004766
ENST00000544910,ENSG00000004766
ENST00000649152,ENSG00000004766
ENST00000004982,ENSG00000004776
ENST00000587965,ENSG00000004776
ENST00000592984,ENSG00000004776
ENST00000007510,ENSG00000004777
ENST00000314737,ENSG00000004777
ENST00000378944,ENSG00000004777
ENST00000587447,ENSG00000004777
ENST00000588248,ENSG00000004777
ENST00000590893,ENSG00000004777
ENST00000007516,ENSG00000004779
ENST00000484769,ENSG00000004779
ENST00000562133,ENSG00000004779
ENST00000567761,ENSG00000004779
ENST00000570319,ENSG00000004779
ENST00000005178,ENSG00000004799
ENST00000330550,ENSG00000004809
ENST00000368919,ENSG00000004809
ENST00000424139,ENSG00000004809
ENST00000434949,ENSG00000004809
ENST00000437378,ENSG00000004809
ENST00000451557,ENSG00000004809
ENST00000231749,ENSG00000004838
ENST00000360165,ENSG00000004838
ENST00000431869,ENSG00000004838
ENST00000442887,ENSG00000004838
ENST00000443080,ENSG00000004838
ENST00000258738,ENSG00000004846
ENST00000404938,ENSG00000004846
ENST00000406935,ENSG00000004846
ENST00000441315,ENSG00000004846
ENST00000443026,ENSG00000004846
ENST00000379044,ENSG00000004848
ENST00000637993,ENSG00000004848
ENST00000265631,ENSG00000004864
ENST00000416240,ENSG00000004864
ENST00000472162,ENSG00000004864
ENST00000265437,ENSG00000004866
ENST00000323984,ENSG00000004866
ENST00000393443,ENSG00000004866
ENST00000393444,ENSG00000004866
ENST00000393446,ENSG00000004866
ENST00000393447,ENSG00000004866
ENST00000393449,ENSG00000004866
ENST00000393451,ENSG00000004866
ENST00000417919,ENSG00000004866
ENST00000420755,ENSG00000004866
ENST00000421345,ENSG00000004866
ENST00000422922,ENSG00000004866
ENST00000432298,ENSG00000004866
ENST00000434836,ENSG00000004866
ENST00000438863,ENSG00000004866
ENST00000443979,ENSG00000004866
ENST00000446490,ENSG00000004866
ENST00000449366,ENSG00000004866
ENST00000465133,ENSG00000004866
ENST00000477742,ENSG00000004866
ENST00000490039,ENSG00000004866
ENST00000619382,ENSG00000004866
ENST00000066544,ENSG00000004897
ENST00000526866,ENSG00000004897
ENST00000527547,ENSG00000004897
ENST00000531206,ENSG00000004897
ENST00000532893,ENSG00000004897
ENST00000533415,ENSG00000004897
ENST00000570740,ENSG00000004897
ENST00000570818,ENSG00000004897
ENST00000571643,ENSG00000004897
ENST00000573502,ENSG00000004897
ENST00000573550,ENSG00000004897
ENST00000574304,ENSG00000004897
ENST00000575483,ENSG00000004897
ENST00000576484,ENSG00000004897
ENST00000262418,ENSG00000004939
ENST00000399246,ENSG00000004939
ENST00000631130,ENSG00000004939
ENST00000359558,ENSG00000004948
ENST00000360249,ENSG00000004948
ENST00000394441,ENSG00000004948
ENST00000415529,ENSG00000004948
ENST00000421592,ENSG00000004948
ENST00000423724,ENSG00000004948
ENST00000426151,ENSG00000004948
ENST00000649521,ENSG00000004948
ENST00000321143,ENSG00000004961
ENST00000380762,ENSG00000004961
ENST00000380763,ENSG00000004961
ENST00000005340,ENSG00000004975
ENST00000574143,ENSG00000004975
ENST00000575086,ENSG00000004975
ENST00000575458,ENSG00000004975
ENST00000575756,ENSG00000004975
ENST00000161006,ENSG00000005001
ENST00000571228,ENSG00000005001
ENST00000576381,ENSG00000005001
ENST00000262803,ENSG00000005007
ENST00000599848,ENSG00000005007
ENST00000345317,ENSG00000005020
ENST00000432747,ENSG00000005020
ENST00000317881,ENSG00000005022
ENST00000394650,ENSG00000005059
ENST00000006015,ENSG00000005073
ENST00000517402,ENSG00000005073
ENST00000292614,ENSG00000005075
ENST00000393794,ENSG00000005075
ENST00000225296,ENSG00000005100
ENST00000433302,ENSG00000005100
ENST00000572490,ENSG00000005100
ENST00000574023,ENSG00000005100
ENST00000318579,ENSG00000005102
ENST00000329168,ENSG00000005102
ENST00000393661,ENSG00000005102
ENST00000549132,ENSG00000005102
ENST00000423059,ENSG00000005108
ENST00000617773,ENSG00000005108
ENST00000262327,ENSG00000005156
ENST00000378526,ENSG00000005156
ENST00000585370,ENSG00000005156
ENST00000585740,ENSG00000005156
ENST00000585941,ENSG00000005156
ENST00000588109,ENSG00000005156
ENST00000592690,ENSG00000005156
ENST00000005386,ENSG00000005175
ENST00000380650,ENSG00000005175
ENST00000432584,ENSG00000005175
ENST00000289416,ENSG00000005187
ENST00000440284,ENSG00000005187
ENST00000561584,ENSG00000005187
ENST00000561795,ENSG00000005187
ENST00000562251,ENSG00000005187
ENST00000563914,ENSG00000005187
ENST00000564701,ENSG00000005187
ENST00000568235,ENSG00000005187
ENST00000569141,ENSG00000005187
ENST00000261377,ENSG00000005189
ENST00000348433,ENSG00000005189
ENST00000561474,ENSG00000005189
ENST00000563068,ENSG00000005189
ENST00000563617,ENSG00000005189
ENST00000564274,ENSG00000005189
ENST00000565340,ENSG00000005189
ENST00000566276,ENSG00000005189
ENST00000566518,ENSG00000005189
ENST00000566993,ENSG00000005189
ENST00000568046,ENSG00000005189
ENST00000568501,ENSG00000005189
ENST00000568647,ENSG00000005189
ENST00000568894,ENSG00000005189
ENST00000394391,ENSG00000005194
ENST00000563341,ENSG00000005194
ENST00000565786,ENSG00000005194
ENST00000565961,ENSG00000005194
ENST00000567518,ENSG00000005194
ENST00000567751,ENSG00000005194
ENST00000568940,ENSG00000005194
ENST00000569370,ENSG00000005194
ENST00000569979,ENSG00000005194
ENST00000570000,ENSG00000005194
ENST00000586332,ENSG00000005206
ENST00000610743,ENSG00000005206
ENST00000612623,ENSG00000005206
ENST00000613503,ENSG00000005206
ENST00000614794,ENSG00000005206
ENST00000618220,ENSG00000005206
ENST00000621568,ENSG00000005206
ENST00000322813,ENSG00000005238
ENST00000378557,ENSG00000005238
ENST00000378561,ENSG00000005238
ENST00000378566,ENSG00000005238
ENST00000488109,ENSG00000005238
ENST00000603301,ENSG00000005238
ENST00000605244,ENSG00000005238
ENST00000579263,ENSG00000005243
ENST00000580174,ENSG00000005243
ENST00000581637,ENSG00000005243
ENST00000581756,ENSG00000005243
ENST00000583414,ENSG00000005243
ENST00000584955,ENSG00000005243
ENST00000621465,ENSG00000005243
ENST00000265717,ENSG00000005249
ENST00000312196,ENSG00000005302
ENST00000337339,ENSG00000005302
ENST00000361672,ENSG00000005302
ENST00000380691,ENSG00000005302
ENST00000380692,ENSG00000005302
ENST00000380693,ENSG00000005302
ENST00000398527,ENSG00000005302
ENST00000421368,ENSG00000005302
ENST00000467141,ENSG00000005302
ENST00000468149,ENSG00000005302
ENST00000476743,ENSG00000005302
ENST00000482871,ENSG00000005302
ENST00000483645,ENSG00000005302
ENST00000647599,ENSG00000005302
ENST00000647839,ENSG00000005302
ENST00000647857,ENSG00000005302
ENST00000647869,ENSG00000005302
ENST00000648013,ENSG00000005302
ENST00000648120,ENSG00000005302
ENST00000648287,ENSG00000005302
ENST00000648545,ENSG00000005302
ENST00000648614,ENSG00000005302
ENST00000648656,ENSG00000005302
ENST00000648692,ENSG00000005302
ENST00000649078,ENSG00000005302
ENST00000649130,ENSG00000005302
ENST00000649271,ENSG00000005302
ENST00000649420,ENSG00000005302
ENST00000649602,ENSG00000005302
ENST00000649649,ENSG00000005302
ENST00000649685,ENSG00000005302
ENST00000649785,ENSG00000005302
ENST00000649797,ENSG00000005302
ENST00000649851,ENSG00000005302
ENST00000650106,ENSG00000005302
ENST00000650215,ENSG00000005302
ENST00000650370,ENSG00000005302
ENST00000650628,ENSG00000005302
ENST00000262367,ENSG00000005339
ENST00000382070,ENSG00000005339
ENST00000570939,ENSG00000005339
ENST00000571826,ENSG00000005339
ENST00000572134,ENSG00000005339
ENST00000573517,ENSG00000005339
ENST00000637492,ENSG00000005339
ENST00000268893,ENSG00000005379
ENST00000343736,ENSG00000005379
ENST00000580669,ENSG00000005379
ENST00000581675,ENSG00000005379
ENST00000582679,ENSG00000005379
ENST00000225275,ENSG00000005381
ENST00000577220,ENSG00000005381
ENST00000222381,ENSG00000005421
ENST00000433729,ENSG00000005421
ENST00000321027,ENSG00000005436
ENST00000409857,ENSG00000005436
ENST00000427862,ENSG00000005436
ENST00000442309,ENSG00000005436
ENST00000470285,ENSG00000005436
ENST00000470503,ENSG00000005436
ENST00000472230,ENSG00000005436
ENST00000492826,ENSG00000005436
ENST00000541687,ENSG00000005436
ENST00000348227,ENSG00000005448
ENST00000409791,ENSG00000005448
ENST00000426787,ENSG00000005448
ENST00000331536,ENSG00000005469
ENST00000412227,ENSG00000005469
ENST00000419147,ENSG00000005469
ENST00000442291,ENSG00000005469
ENST00000265723,ENSG00000005471
ENST00000358400,ENSG00000005471
ENST00000359206,ENSG00000005471
ENST00000417608,ENSG00000005471
ENST00000440025,ENSG00000005471
ENST00000453593,ENSG00000005471
ENST00000643670,ENSG00000005471
ENST00000644106,ENSG00000005471
ENST00000649586,ENSG00000005471
ENST00000257745,ENSG00000005483
ENST00000311117,ENSG00000005483
ENST00000334884,ENSG00000005483
ENST00000473063,ENSG00000005483
ENST00000474203,ENSG00000005483
ENST00000476671,ENSG00000005483
ENST00000478079,ENSG00000005483
ENST00000478990,ENSG00000005483
ENST00000479838,ENSG00000005483
ENST00000482560,ENSG00000005483
ENST00000495267,ENSG00000005483
ENST00000622386,ENSG00000005483
ENST00000006777,ENSG00000005486
ENST00000318622,ENSG00000005486
ENST00000428119,ENSG00000005486
ENST00000454791,ENSG00000005486
ENST00000293894,ENSG00000005513
ENST00000306270,ENSG00000005700
ENST00000471036,ENSG00000005700
ENST00000503400,ENSG00000005700
ENST00000503631,ENSG00000005700
ENST00000510291,ENSG00000005700
ENST00000610980,ENSG00000005700
ENST00000005082,ENSG00000005801
ENST00000343338,ENSG00000005801
ENST00000354599,ENSG00000005801
ENST00000399602,ENSG00000005801
ENST00000427810,ENSG00000005801
ENST00000429541,ENSG00000005801
ENST00000438262,ENSG00000005801
ENST00000525313,ENSG00000005801
ENST00000525502,ENSG00000005801
ENST00000526501,ENSG00000005801
ENST00000526601,ENSG00000005801
ENST00000528218,ENSG00000005801
ENST00000528410,ENSG00000005801
ENST00000528796,ENSG00000005801
ENST00000529228,ENSG00000005801
ENST00000529678,ENSG00000005801
ENST00000530643,ENSG00000005801
ENST00000532539,ENSG00000005801
ENST00000533036,ENSG00000005801
ENST00000534569,ENSG00000005801
ENST00000618467,ENSG00000005801
ENST00000620374,ENSG00000005801
ENST00000357337,ENSG00000005810
ENST00000429715,ENSG00000005810
ENST00000466564,ENSG00000005810
ENST00000544440,ENSG00000005810
ENST00000612956,ENSG00000005810
ENST00000355619,ENSG00000005812
ENST00000417323,ENSG00000005812
ENST00000356798,ENSG00000005844
ENST00000358164,ENSG00000005844
ENST00000433423,ENSG00000005844
ENST00000562652,ENSG00000005844
ENST00000562857,ENSG00000005844
ENST00000563615,ENSG00000005844
ENST00000564118,ENSG00000005844
ENST00000565864,ENSG00000005844
ENST00000568926,ENSG00000005844
ENST00000569725,ENSG00000005844
ENST00000007708,ENSG00000005882
ENST00000503176,ENSG00000005882
ENST00000503614,ENSG00000005882
ENST00000505440,ENSG00000005882
ENST00000508030,ENSG00000005882
ENST00000510219,ENSG00000005882
ENST00000512238,ENSG00000005882
ENST00000614357,ENSG00000005882
ENST00000007722,ENSG00000005884
ENST00000320031,ENSG00000005884
ENST00000504417,ENSG00000005884
ENST00000506401,ENSG00000005884
ENST00000506827,ENSG00000005884
ENST00000510809,ENSG00000005884
ENST00000512553,ENSG00000005884
ENST00000304543,ENSG00000005889
ENST00000338565,ENSG00000005889
ENST00000379177,ENSG00000005889
ENST00000379188,ENSG00000005889
ENST00000419690,ENSG00000005889
ENST00000428571,ENSG00000005889
ENST00000539115,ENSG00000005889
ENST00000200639,ENSG00000005893
ENST00000371335,ENSG00000005893
ENST00000434600,ENSG00000005893
ENST00000486593,ENSG00000005893
ENST00000262407,ENSG00000005961
ENST00000587295,ENSG00000005961
ENST00000648408,ENSG00000005961
ENST00000325885,ENSG00000005981
ENST00000428113,ENSG00000005981
ENST00000353258,ENSG00000006007
ENST00000564172,ENSG00000006007
ENST00000569773,ENSG00000006007
ENST00000569899,ENSG00000006007
ENST00000358607,ENSG00000006015
ENST00000450195,ENSG00000006015
ENST00000595490,ENSG00000006015
ENST00000601736,ENSG00000006015
ENST00000392386,ENSG00000006016
ENST00000597131,ENSG00000006016
ENST00000007414,ENSG00000006025
ENST00000392507,ENSG00000006025
ENST00000578461,ENSG00000006025
ENST00000579728,ENSG00000006025
ENST00000613735,ENSG00000006025
ENST00000261713,ENSG00000006042
ENST00000394642,ENSG00000006042
ENST00000395149,ENSG00000006042
ENST00000439138,ENSG00000006042
ENST00000578289,ENSG00000006042
ENST00000579849,ENSG00000006042
ENST00000583437,ENSG00000006042
ENST00000007699,ENSG00000006047
ENST00000571464,ENSG00000006047
ENST00000007735,ENSG00000006059
ENST00000344686,ENSG00000006062
ENST00000376926,ENSG00000006062
ENST00000617331,ENSG00000006062
ENST00000648527,ENSG00000006062
ENST00000302539,ENSG00000006071
ENST00000389817,ENSG00000006071
ENST00000526168,ENSG00000006071
ENST00000527905,ENSG00000006071
ENST00000528374,ENSG00000006071
ENST00000531642,ENSG00000006071
ENST00000531891,ENSG00000006071
ENST00000532728,ENSG00000006071
ENST00000612903,ENSG00000006071
ENST00000642271,ENSG00000006071
ENST00000642579,ENSG00000006071
ENST00000642902,ENSG00000006071
ENST00000643260,ENSG00000006071
ENST00000643562,ENSG00000006071
ENST00000643878,ENSG00000006071
ENST00000643925,ENSG00000006071
ENST00000644447,ENSG00000006071
ENST00000644472,ENSG00000006071
ENST00000644484,ENSG00000006071
ENST00000644542,ENSG00000006071
ENST00000644649,ENSG00000006071
ENST00000644675,ENSG00000006071
ENST00000644757,ENSG00000006071
ENST00000644772,ENSG00000006071
ENST00000645076,ENSG00000006071
ENST00000645417,ENSG00000006071
ENST00000645744,ENSG00000006071
ENST00000645760,ENSG00000006071
ENST00000645884,ENSG00000006071
ENST00000646003,ENSG00000006071
ENST00000646207,ENSG00000006071
ENST00000646276,ENSG00000006071
ENST00000646592,ENSG00000006071
ENST00000646737,ENSG00000006071
ENST00000646902,ENSG00000006071
ENST00000646993,ENSG00000006071
ENST00000647013,ENSG00000006071
ENST00000647015,ENSG00000006071
ENST00000647086,ENSG00000006071
ENST00000647158,ENSG00000006071
ENST00000005284,ENSG00000006116
ENST00000005286,ENSG00000006118
ENST00000453848,ENSG00000006118
ENST00000535480,ENSG00000006118
ENST00000536409,ENSG00000006118
ENST00000540112,ENSG00000006118
ENST00000544065,ENSG00000006118
ENST00000587805,ENSG00000006125
ENST00000588116,ENSG00000006125
ENST00000589774,ENSG00000006125
ENST00000590432,ENSG00000006125
ENST00000590538,ENSG00000006125
ENST00000591610,ENSG00000006125
ENST00000592167,ENSG00000006125
ENST00000593014,ENSG00000006125
ENST00000610402,ENSG00000006125
ENST00000612035,ENSG00000006125
ENST00000612116,ENSG00000006125
ENST00000614600,ENSG00000006125
ENST00000616681,ENSG00000006125
ENST00000616784,ENSG00000006125
ENST00000618940,ENSG00000006125
ENST00000620039,ENSG00000006125
ENST00000621668,ENSG00000006125
ENST00000621914,ENSG00000006125
ENST00000628168,ENSG00000006125
ENST00000319273,ENSG00000006128
ENST00000346867,ENSG00000006128
ENST00000350485,ENSG00000006128
ENST00000219069,ENSG00000006194
ENST00000538765,ENSG00000006194
ENST00000572748,ENSG00000006194
ENST00000573578,ENSG00000006194
ENST00000574253,ENSG00000006194
ENST00000574674,ENSG00000006194
ENST00000575332,ENSG00000006194
ENST00000575823,ENSG00000006194
ENST00000006053,ENSG00000006210
ENST00000563383,ENSG00000006210
ENST00000564948,ENSG00000006210
ENST00000565912,ENSG00000006210
ENST00000006658,ENSG00000006282
ENST00000356488,ENSG00000006282
ENST00000502911,ENSG00000006282
ENST00000503127,ENSG00000006282
